Date;Year;Month;Type;sentiment;sentiment_score;sentence
2007-01-11;2007;January;REPORT;Positive;0.9115562438964844;introductory statement with qa jeanclaude trichet president of the ecblucas papademos vice president of the ecbfrankfurt am main 11 january 2007 jump to the transcript of the questions and answers ladies and gentlemen the vicepresident and i are very pleased to welcome you to our first press conference in 2007 let me therefore wish you all a very happy new year
2007-01-11;2007;January;REPORT;Neutral;0.9767367839813232;i would also like to take this opportunity to welcome slovenia as the thirteenth country to adopt the euro as its currency
2007-01-11;2007;January;REPORT;Neutral;0.9286268949508667;accordingly mr gaspari the governor of banka slovenije became a member of the governing council on 1 january 2007 let me now report on the outcome of our meeting which was also attended by the president of the eurogroup prime minister juncker and commissioner almunia
2007-01-11;2007;January;REPORT;Neutral;0.9924543499946594;on the basis of our regular economic and monetary analyses we decided at todays meeting to leave the key ecb interest rates unchanged
2007-01-11;2007;January;REPORT;Positive;0.6987847685813904;the information that has become available since our last meeting has further underpinned the reasoning behind our decision to increase interest rates in december
2007-01-11;2007;January;REPORT;Neutral;0.629146933555603;it has also confirmed that very close monitoring of all developments is of the essence so that risks to price stability over the medium term do not materialise
2007-01-11;2007;January;REPORT;Positive;0.987084686756134;this will permit medium to longerterm inflation expectations in the euro area to remain solidly anchored at levels consistent with price stability
2007-01-11;2007;January;REPORT;Neutral;0.6657304763793945;such anchoring is a prerequisite for monetary policy to make an ongoing contribution towards supporting sustainable economic growth and job creation in the euro area
2007-01-11;2007;January;REPORT;Positive;0.9889910221099854;our monetary policy continues to be accommodative with the key ecb interest rates remaining at low levels money and credit growth very strong and liquidity in the euro area ample by all plausible measures
2007-01-11;2007;January;REPORT;Neutral;0.8964850902557373;therefore looking ahead acting in a firm and timely manner to ensure price stability in the medium term is warranted
2007-01-11;2007;January;REPORT;Positive;0.8392433524131775;turning first to the economic analysis quarteronquarter real gdp growth in the euro area was 05 in the third quarter of 2006 after very strong growth in the first half of last year
2007-01-11;2007;January;REPORT;Positive;0.9835705757141113;domestic demand remained the main driver of economic growth thus confirming the anticipated broadening of the recovery and pointing to the increasingly selfsustaining nature of economic expansion in the euro area
2007-01-11;2007;January;REPORT;Positive;0.9922216534614563;drawing on the latest information the evidence from various confidence surveys and indicatorbased estimates supports the assessment that robust economic growth has continued and that the situation in labour markets has improved further
2007-01-11;2007;January;REPORT;Neutral;0.9894772171974182;while some volatility in the quarteronquarter growth rates around the turn of the year may be observed  associated with the impact of changes in indirect taxes in a large euro area country  the information available continues to be in line with our baseline scenario
2007-01-11;2007;January;REPORT;Positive;0.9819969534873962;looking ahead the mediumterm outlook for economic activity continues to be favourable and the conditions remain for the euro area economy to grow solidly at rates around potential
2007-01-11;2007;January;REPORT;Negative;0.9730249047279358;as for the external environment global economic growth has become more balanced across regions with some deceleration in the us and resilient growth elsewhere
2007-01-11;2007;January;REPORT;Positive;0.9879881143569946;overall global growth should remain robust and therefore continue to provide support for euro area exports
2007-01-11;2007;January;REPORT;Positive;0.9901982545852661;domestic demand in the euro area is expected to maintain its momentum
2007-01-11;2007;January;REPORT;Positive;0.990932822227478;investment should remain dynamic benefiting from an extended period of very favourable financing conditions balance sheet restructuring accumulated and ongoing strong earnings and gains in business efficiency
2007-01-11;2007;January;REPORT;Positive;0.9929327964782715;consumption should also strengthen further over time in line with developments in real disposable income as employment conditions continue to improve
2007-01-11;2007;January;REPORT;Negative;0.9637256264686584;in the governing councils view the risks surrounding this broadly favourable outlook for economic growth over the coming years lie mainly on the downside
2007-01-11;2007;January;REPORT;Negative;0.9877282381057739;the main risks relate to fears of a rise in protectionist pressures the possibility of a renewed increase in oil prices and concerns about possible disorderly developments due to global imbalances
2007-01-11;2007;January;REPORT;Neutral;0.9926389455795288;with regard to price developments according to eurostats flash estimate annual hicp inflation was 19 in december 2006 unchanged from the previous month
2007-01-11;2007;January;REPORT;Neutral;0.9817894101142883;on account of their volatility over recent months and owing to base effects energy prices will continue to play an important role in determining the profile of annual rates of hicp inflation in early 2007 together with the impact of higher indirect taxes
2007-01-11;2007;January;REPORT;Neutral;0.9700352549552917;looking further ahead annual inflation rates are projected to hover around 2 over this year and next
2007-01-11;2007;January;REPORT;Positive;0.9901461005210876;in the governing councils view the outlook for price developments remains subject to upside risks stemming in particular from a stronger than anticipated passthrough of previous oil price increases increases in administered prices and indirect taxes beyond those announced thus far and the possibility of renewed oil price increases
2007-01-11;2007;January;REPORT;Positive;0.991192638874054;more fundamentally given the favourable momentum of real gdp growth over the past few quarters and positive labour market developments wage dynamics could be stronger than currently expected
2007-01-11;2007;January;REPORT;Negative;0.36680540442466736;it is therefore crucial that social partners continue to meet their responsibilities
2007-01-11;2007;January;REPORT;Neutral;0.9421824216842651;in this context wage agreements should take into account productivity developments while recognising the still high level of unemployment and price competitiveness positions
2007-01-11;2007;January;REPORT;Neutral;0.9608092308044434;as stated on previous occasions it is also important that wage settlements move away from automatic backwardlooking indexation mechanisms
2007-01-11;2007;January;REPORT;Neutral;0.7950588464736938;turning to the monetary analysis annual m3 growth rose to 93 in november
2007-01-11;2007;January;REPORT;Positive;0.9844542145729065;this represents its highest annual rate of growth since the introduction of the euro and indeed its strongest aggregate growth in the euro area group of countries since 1990 while the significance of monthly figures should not be overstated as they may also be influenced by temporary factors the series of strong monetary data over the past couple of months underscore the continued very dynamic underlying rate of broad money expansion in the euro area
2007-01-11;2007;January;REPORT;Negative;0.9537070393562317;rising shortterm interest rates in combination with low longterm interest rates have exerted only a limited influence over monetary developments in recent months
2007-01-11;2007;January;REPORT;Neutral;0.6565584540367126;this has mainly taken the form of shifts among the components of m3 rather than constraining the overall expansion of m3 itself
