Date;Year;Month;Type;sentiment;sentiment_score;sentence
2022-12-15;2022;December;REPORT;Neutral;0.808818519115448;monetary policy statementpress conferencechristine lagarde president of the ecbluis de guindos vicepresident of the ecbfrankfurt am main 15 december 2022 jump to the transcript of the questions and answersgood afternoon the vicepresident and i welcome you to our press conference
2022-12-15;2022;December;REPORT;Neutral;0.6179842352867126;the governing council today decided to raise the three key ecb interest rates by 50 basis points and based on the substantial upward revision to the inflation outlook we expect to raise them further
2022-12-15;2022;December;REPORT;Negative;0.4437389671802521;in particular we judge that interest rates will still have to rise significantly at a steady pace to reach levels that are sufficiently restrictive to ensure a timely return of inflation to our two per cent mediumterm target
2022-12-15;2022;December;REPORT;Negative;0.6465994715690613;keeping interest rates at restrictive levels will over time reduce inflation by dampening demand and will also guard against the risk of a persistent upward shift in inflation expectations
2022-12-15;2022;December;REPORT;Neutral;0.9868705868721008;our future policy rate decisions will continue to be datadependent and follow a meetingbymeeting approach
2022-12-15;2022;December;REPORT;Neutral;0.9899105429649353;the key ecb interest rates are our primary tool for setting the monetary policy stance
2022-12-15;2022;December;REPORT;Neutral;0.9799986481666565;the governing council today also discussed principles for normalising the eurosystems monetary policy securities holdings
2022-12-15;2022;December;REPORT;Negative;0.50091153383255;from the beginning of march 2023 onwards the asset purchase programme app portfolio will decline at a measured and predictable pace as the eurosystem will not reinvest all of the principal payments from maturing securities
2022-12-15;2022;December;REPORT;Neutral;0.9842458367347717;the decline will amount to 15 billion per month on average until the end of the second quarter of 2023 and its subsequent pace will be determined over time
2022-12-15;2022;December;REPORT;Neutral;0.982855498790741;at its february meeting the governing council will announce the detailed parameters for reducing the app holdings
2022-12-15;2022;December;REPORT;Neutral;0.971849799156189;the governing council will regularly reassess the pace of the app portfolio reduction to ensure it remains consistent with the overall monetary policy strategy and stance to preserve market functioning and to maintain firm control over shortterm money market conditions
2022-12-15;2022;December;REPORT;Neutral;0.9678700566291809;by the end of 2023 we will also review our operational framework for steering shortterm interest rates which will provide information regarding the endpoint of the balance sheet normalisation processwe decided to raise interest rates today and expect to raise them significantly further because inflation remains far too high and is projected to stay above our target for too long
2022-12-15;2022;December;REPORT;Neutral;0.8429912328720093;according to eurostats flash estimate inflation was 100 per cent in november slightly lower than the 106 per cent recorded in october
2022-12-15;2022;December;REPORT;Negative;0.9771116375923157;the decline resulted mainly from lower energy price inflation
2022-12-15;2022;December;REPORT;Positive;0.9535893201828003;food price inflation and underlying price pressures across the economy have strengthened and will persist for some time
2022-12-15;2022;December;REPORT;Neutral;0.46909424662590027;amid exceptional uncertainty eurosystem staff have significantly revised up their inflation projections
2022-12-15;2022;December;REPORT;Neutral;0.5095890164375305;they now see average inflation reaching 84 per cent in 2022 before decreasing to 63 per cent in 2023 with inflation expected to decline markedly over the course of the year
2022-12-15;2022;December;REPORT;Negative;0.9826878905296326;inflation is then projected to average 34 per cent in 2024 and 23 per cent in 2025 inflation excluding energy and food is projected to be 39 per cent on average in 2022 and to rise to 42 per cent in 2023 before falling to 28 per cent in 2024 and 24 per cent in 2025the euro area economy may contract in the current quarter and the next quarter owing to the energy crisis high uncertainty weakening global economic activity and tighter financing conditions
2022-12-15;2022;December;REPORT;Negative;0.9862338304519653;according to the latest eurosystem staff projections a recession would be relatively shortlived and shallow
2022-12-15;2022;December;REPORT;Negative;0.9821321964263916;growth is nonetheless expected to be subdued next year and has been revised down significantly compared with the previous projections
2022-12-15;2022;December;REPORT;Positive;0.9204822778701782;beyond the near term growth is projected to recover as the current headwinds fade
2022-12-15;2022;December;REPORT;Neutral;0.9639459848403931;overall the eurosystem staff projections now see the economy growing by 34 per cent in 2022 05 per cent in 2023 19 per cent in 2024 and 18 per cent in 2025the decisions taken today are set out in a press release available on our website
2022-12-15;2022;December;REPORT;Negative;0.9657792448997498;i will now outline in more detail how we see the economy and inflation developing and will then explain our assessment of financial and monetary conditionseconomic activityeconomic growth in the euro area slowed to 03 per cent in the third quarter of the year
2022-12-15;2022;December;REPORT;Negative;0.9919801950454712;high inflation and tighter financing conditions are dampening spending and production by reducing real household incomes and pushing up costs for firmsthe world economy is also slowing in a context of continued geopolitical uncertainty especially owing to russias unjustified war against ukraine and its people and tighter financing conditions worldwide
2022-12-15;2022;December;REPORT;Negative;0.504766583442688;the past deterioration in the terms of trade reflecting the faster rise in import prices than in export prices continues to weigh on purchasing power in the euro areaon the positive side employment increased by 03 per cent in the third quarter and unemployment hit a new historical low of 65 per cent in october
2022-12-15;2022;December;REPORT;Positive;0.5906198620796204;rising wages are set to restore some lost purchasing power supporting consumption
2022-12-15;2022;December;REPORT;Negative;0.9925731420516968;as the economy weakens however job creation is likely to slow and unemployment could rise over the coming quarters
2022-12-15;2022;December;REPORT;Neutral;0.8438053131103516;fiscal support measures to shield the economy from the impact of high energy prices should be temporary targeted and tailored to preserving incentives to consume less energy
2022-12-15;2022;December;REPORT;Positive;0.9879240393638611;fiscal measures falling short of these principles are likely to exacerbate inflationary pressures which would necessitate a stronger monetary policy response
2022-12-15;2022;December;REPORT;Positive;0.7737640142440796;moreover in line with the eus economic governance framework fiscal policies should be oriented towards making our economy more productive and gradually bringing down high public debt
2022-12-15;2022;December;REPORT;Positive;0.9850975275039673;policies to enhance the euro areas supply capacity especially in the energy sector can help reduce price pressures in the medium term
2022-12-15;2022;December;REPORT;Neutral;0.6867125034332275;to that end governments should swiftly implement their investment and structural reform plans under the next generation eu programme
2022-12-15;2022;December;REPORT;Negative;0.626418948173523;the reform of the eus economic governance framework should be concluded rapidlyinflationinflation declined to 100 per cent in november mainly on the back of lower energy price inflation while services inflation also edged down
2022-12-15;2022;December;REPORT;Negative;0.8819880485534668;food price inflation rose further to 136 per cent however as high input costs in food production were passed through to consumer pricesprice pressures remain strong across sectors partly as a result of the impact of high energy costs throughout the economy
2022-12-15;2022;December;REPORT;Neutral;0.8820881247520447;inflation excluding energy and food was unchanged in november at 50 per cent and other measures of underlying inflation are also high
2022-12-15;2022;December;REPORT;Positive;0.8934618830680847;fiscal measures to compensate households for high energy prices and inflation are set to dampen inflation over next year but will raise it once they are withdrawnsupply bottlenecks are gradually easing although their effects are still contributing to inflation pushing up goods prices in particular
2022-12-15;2022;December;REPORT;Positive;0.8329954147338867;the same holds true for the lifting of pandemicrelated restrictions while weakening the effect of pentup demand is still driving up prices especially in the services sector
2022-12-15;2022;December;REPORT;Positive;0.9916630983352661;the depreciation of the euro this year is also continuing to feed through to consumer priceswage growth is strengthening supported by robust labour markets and some catchup in wages to compensate workers for high inflation
2022-12-15;2022;December;REPORT;Positive;0.6061343550682068;as these factors are set to remain in place the eurosystem staff projections see wages growing at rates well above historical averages and pushing up inflation throughout the projection period
2022-12-15;2022;December;REPORT;Negative;0.9832038879394531;most measures of longerterm inflation expectations currently stand at around two per cent although further abovetarget revisions to some indicators warrant continued monitoringrisk assessment risks to the economic growth outlook are on the downside especially in the near term
2022-12-15;2022;December;REPORT;Negative;0.9928016662597656;the war against ukraine remains a significant downside risk to the economy
2022-12-15;2022;December;REPORT;Negative;0.9740721583366394;energy and food costs could also remain persistently higher than expected
2022-12-15;2022;December;REPORT;Negative;0.9666951298713684;there could be an additional drag on growth in the euro area if the world economy were to weaken more sharply than we expectthe risks to the inflation outlook are primarily on the upside
2022-12-15;2022;December;REPORT;Positive;0.7440981864929199;in the near term existing pipeline pressures could lead to stronger than expected rises in retail prices for energy and food
2022-12-15;2022;December;REPORT;Negative;0.9196492433547974;over the medium term risks stem primarily from domestic factors such as a persistent rise in inflation expectations above our target or higher than anticipated wage rises
2022-12-15;2022;December;REPORT;Negative;0.8476487398147583;by contrast a decline in energy costs or a further weakening of demand would lower price pressuresfinancial and monetary conditionsas we tighten monetary policy borrowing is becoming more expensive for firms and households
2022-12-15;2022;December;REPORT;Positive;0.9916541576385498;bank lending to firms remains robust as firms replace bonds with bank loans and use credit to finance the higher costs of production and investment
2022-12-15;2022;December;REPORT;Negative;0.9920839071273804;households are borrowing less because of tighter credit standards rising interest rates worsening prospects for the housing market and lower consumer confidence
2022-12-15;2022;December;REPORT;Neutral;0.9778492450714111;in line with our monetary policy strategy twice a year the governing council assesses in depth the interrelation between monetary policy and financial stability
2022-12-15;2022;December;REPORT;Negative;0.9939619898796082;the financial stability environment has deteriorated since our last review in june 2022 owing to a weaker economy and rising credit risk
2022-12-15;2022;December;REPORT;Negative;0.9943506717681885;in addition sovereign vulnerabilities have risen amid the weaker economic outlook and weaker fiscal positions
2022-12-15;2022;December;REPORT;Negative;0.9745999574661255;tighter financing conditions would mitigate the buildup of financial vulnerabilities and lower tail risks to inflation over the medium term at the cost of a higher risk of systemic stress and greater downside risks to growth in the short term
2022-12-15;2022;December;REPORT;Neutral;0.8569912314414978;in addition the liquidity needs of nonbank financial institutions may amplify market volatility
2022-12-15;2022;December;REPORT;Positive;0.9591787457466125;at the same time euro area banks have comfortable levels of capital which helps to reduce the side effects of tighter monetary policy on financial stability
2022-12-15;2022;December;REPORT;Positive;0.819247305393219;macroprudential policy remains the first line of defence in preserving financial stability and addressing mediumterm vulnerabilitiesconclusion summing up we have today raised the three key ecb interest rates by 50 basis points and based on the substantial upward revision to our inflation outlook we expect to raise them further
2022-12-15;2022;December;REPORT;Negative;0.4437389671802521;in particular we judge that interest rates will still have to rise significantly at a steady pace to reach levels that are sufficiently restrictive to ensure a timely return of inflation to our two per cent mediumterm target
2022-12-15;2022;December;REPORT;Negative;0.6465994715690613;keeping interest rates at restrictive levels will over time reduce inflation by dampening demand and will also guard against the risk of a persistent upward shift in inflation expectations
2022-12-15;2022;December;REPORT;Negative;0.5881704688072205;moreover from the beginning of march 2023 onwards the app portfolio will decline at a measured and predictable pace as the eurosystem will not reinvest all of the principal payments from maturing securities
2022-12-15;2022;December;REPORT;Neutral;0.9842453598976135;our future policy rate decisions will continue to be datadependent and determined meeting by meeting
2022-12-15;2022;December;REPORT;Neutral;0.9901022911071777;we stand ready to adjust all of our instruments within our mandate to ensure that inflation returns to our mediumterm inflation target
