Date;Year;Month;Type;sentiment;sentiment_score;sentence
2009-02-07;2009;February;Minute;Negative;0.9923135638237;exports industrial production and confidence indicators dropped notably in both latin america and emerging asia
2009-02-07;2009;February;Minute;Negative;0.9808647036552429;census data on bookvalue inventory investment for january suggested that firms had further pared their stocks however sales continued to fall more quickly than inventories apparently exacerbating the overhangs that developed in the second half of 2008 the us international trade deficit narrowed in december and january as a steep fall in imports more than offset a decline in exports
2009-02-07;2009;February;Minute;Negative;0.9262253642082214;all major categories of exports decreased especially sales of industrial supplies machinery and automotive products
2009-02-07;2009;February;Minute;Negative;0.9895387291908264;all major categories of imports decreased as well with large declines in imports of oil automotive products and industrial supplies
2009-02-07;2009;February;Minute;Negative;0.9803729057312012;the drop in the value of oil imports reflected a lower price
2009-02-07;2009;February;Minute;Negative;0.971430242061615;output in the advanced foreign economies contracted in the fourth quarter with large reductions in real gross domestic product gdp in all the major economies and a doubledigit rate of decline in japan
2009-02-07;2009;February;Minute;Negative;0.9938663840293884;trade and investment in those countries were particularly weak
2009-02-07;2009;February;Minute;Negative;0.9803941249847412;indicators of economic activity especially industrial production suggested that the pace of contraction accelerated late in the fourth quarter and into the first quarter
2009-02-07;2009;February;Minute;Negative;0.993366539478302;in real terms investment declined for most types of buildings over the previous few months
2009-02-07;2009;February;Minute;Negative;0.9934917092323303;economic activity in emerging market economies also weakened significantly in the fourth quarter
2009-02-07;2009;February;Minute;Negative;0.9938960671424866;imports of automotive products declined as automakers made significant production cutbacks throughout north america
2009-02-07;2009;February;Minute;Negative;0.9956530332565308;after holding up surprisingly well through most of last year outlays on nonresidential structures began to show declines consistent with the weak fundamentals for this sector
2009-02-07;2009;February;Minute;Negative;0.9929147958755493;the weakness in home sales persisted despite historically low mortgage rates for borrowers eligible for conforming loans
2009-02-07;2009;February;Minute;Negative;0.9959917664527893;in january nominal shipments of nondefense capital goods excluding aircraft declined and new orders fell significantly further
2009-02-07;2009;February;Minute;Negative;0.9938498139381409;business spending on transportation equipment continued to fall from already low levels and demand both for hightech equipment and software and for equipment other than hightech and transportation dropped sharply in the fourth quarter
2009-02-07;2009;February;Minute;Negative;0.9937817454338074;house prices continued to decline
2009-02-07;2009;February;Minute;Negative;0.9921665191650391;in contrast the market for nonconforming loans remained severely impaired
2009-02-07;2009;February;Minute;Neutral;0.8807098269462585;after having fallen significantly late last year rates for conforming 30year fixedrate mortgages fluctuated in a relatively narrow range during the intermeeting period
2009-02-07;2009;February;Minute;Negative;0.9835684895515442;over the previous 12 months the pace of existing home sales declined much less than that of new home sales reflecting in part increases in foreclosurerelated and other distressed sales
2009-02-07;2009;February;Minute;Negative;0.8577842116355896;sales of existing singlefamily homes fell in january reversing the uptick seen in december
2009-02-07;2009;February;Minute;Negative;0.9948264956474304;although the stock of unsold new singlefamily homes fell in january to its lowest level since 2003 inventories continued to move up relative to the slow pace of sales
2009-02-07;2009;February;Minute;Negative;0.9940981864929199;multifamily starts jumped in february from the very low level in january and the level of multifamily starts was close to where it had been at the end of the third quarter of 2008 housing demand remained very weak however
2009-02-07;2009;February;Minute;Neutral;0.7723230123519897;singlefamily starts ticked up in february and adjusted permit issuance in this sector moved up to a level slightly above starts
2009-02-07;2009;February;Minute;Negative;0.9937260746955872;incoming data for january and february suggested a further significant decline in the first quarter
2009-02-07;2009;February;Minute;Negative;0.994094967842102;housing activity continued to be subdued
2009-02-07;2009;February;Minute;Positive;0.989331841468811;the fundamental determinants of equipment and software spending worsened appreciably business output dropped and rising corporate bond yields boosted the user cost of capital in the fourth quarter
2009-02-07;2009;February;Minute;Positive;0.9782868027687073;in the united states overall consumer prices increased in january and february led by an increase in energy prices after posting sizable declines late last year
2009-02-07;2009;February;Minute;Neutral;0.9847111105918884;average bidasked spreads for ontherun nominal treasury notes were relatively stable near their precrisis levels
2009-02-07;2009;February;Minute;Negative;0.9927856922149658;the producer price index for core intermediate materials dropped for a fifth month in february reflecting in part weaker global demand and steep declines in the prices of a wide variety of energyintensive goods such as chemicals and plastics
2009-02-07;2009;February;Minute;Negative;0.9861432909965515;the reutersuniversity of michigan index in early march stood only slightly above its 29year low reached in november and the conference board index which includes questions about employment conditions fell in february to a new low
2009-02-07;2009;February;Minute;Negative;0.9942638278007507;the market for commercial mortgagebacked securities cmbs also remained under heavy stress
2009-02-07;2009;February;Minute;Negative;0.9945704340934753;trading conditions in the leveraged syndicated loan market improved slightly but issuance continued to be very weak
