Date;Year;Month;Type;sentiment;sentiment_score;sentence
1999-01-07;1999;January;REPORT;Neutral;0.9493252038955688;ecb press conference introductory statement willem f duisenberg president of the european central bank thursday 7 january 1999 with the transcript of the questions and answers ladies and gentlemen the vicepresident and i are here today to report on the outcome of the first meeting of the governing council of the european central bank in stage three of economic and monetary union
1999-01-07;1999;January;REPORT;Neutral;0.9920735955238342;for the first time the governing council took decisions of an operational nature in the context of the single monetary policy
1999-01-07;1999;January;REPORT;Neutral;0.7834505438804626;on 1 january 1999 the euro was successfully launched
1999-01-07;1999;January;REPORT;Neutral;0.8880692720413208;from that day onwards the eurosystem  that is the ecb and the eleven national central banks of the member states that participate in the euro  has assumed responsibility for the conduct of monetary policy in the euro area with the primary objective of maintaining price stability
1999-01-07;1999;January;REPORT;Neutral;0.9652908444404602;the governing council today expressed its satisfaction with the changeover to one integrated euro area money market in the initial days
1999-01-07;1999;January;REPORT;Positive;0.8591523170471191;money market interest rate differentials across countries were significant only in the first few hours of 4 january 1999 but narrowed quickly thereafter indicating that credit institutions were efficiently using arbitrage possibilities within the single money market
1999-01-07;1999;January;REPORT;Neutral;0.9901041388511658;as you will recall the governing council of the ecb decided at its previous meeting that the corridor established by the interest rates on the eurosystems standing facilities would as a transitional measure be kept narrow
1999-01-07;1999;January;REPORT;Neutral;0.9806493520736694;this was achieved by setting the marginal lending rate and the deposit rate at 325 and 275 respectively for the period of 421 january 1999 we observed a relatively large recourse by credit institutions to these facilities in the first few days of stage three
1999-01-07;1999;January;REPORT;Neutral;0.8683024048805237;to some extent this is not surprising since the spread between the eurosystems marginal lending facility and the overnight money market rate has been relatively small
1999-01-07;1999;January;REPORT;Neutral;0.985779881477356;as we noted after our last meeting the measure of a narrow corridor is aimed at facilitating the transition to the new regime by market participants
1999-01-07;1999;January;REPORT;Negative;0.8286498188972473;however we also noted then that over a longer period of time such a measure would hamper the development of an efficiently functioning euro area money market
1999-01-07;1999;January;REPORT;Neutral;0.9864208698272705;we therefore confirm our intention to terminate this transitional measure following the next meeting of the governing council on 21 january 1999 on 22 december 1998 the interest rate on the first main refinancing operation of the eurosystem was set at 30 with the intention to maintain this level for the foreseeable future
1999-01-07;1999;January;REPORT;Neutral;0.6300768256187439;this first operation of the eurosystem was successfully settled today
1999-01-07;1999;January;REPORT;Positive;0.8194608092308044;the decision on the amount of liquidity allocated to the banking system eur 75 billion is aimed at providing sufficient liquidity to allow credit institutions on aggregate to neutralise their reserve deficit relatively soon within the first reserve maintenance period
1999-01-07;1999;January;REPORT;Neutral;0.9332742691040039;it was taken on the basis of the liquidity conditions in the whole euro area money market while paying due attention to the uncertainties related to the phasingin of the new system
1999-01-07;1999;January;REPORT;Neutral;0.9452065825462341;let me now turn to the governing councils discussion on recent monetary financial and economic developments and the decisions that the governing council has taken today in the field of monetary policy
1999-01-07;1999;January;REPORT;Neutral;0.9729210734367371;at todays meeting the governing council reviewed the latest data
1999-01-07;1999;January;REPORT;Neutral;0.978124737739563;the new pieces of information have not altered in any significant way the outlook for price developments
1999-01-07;1999;January;REPORT;Neutral;0.9922707080841064;the governing council therefore decided that for the main refinancing operations to be announced on 11 and 18 january 1999 the same conditions will apply as for the first one ie
1999-01-07;1999;January;REPORT;Neutral;0.9672382473945618;they will be fixed rate tenders conducted at an interest rate of 30
1999-01-07;1999;January;REPORT;Neutral;0.9700718522071838;a separate press release has already been issued on these ecb interest rate decisions at 615 pm today
1999-01-07;1999;January;REPORT;Neutral;0.9844557046890259;furthermore i should like to recall that the first longerterm refinancing operation will be announced on 12 january 1999 and settled on 14 january 1999 it will be conducted as a variable rate tender using the single rate auction procedure
1999-01-07;1999;January;REPORT;Neutral;0.9829456806182861;let me report in some more detail on the governing councils regular assessment of monetary financial and economic conditions and thereby provide the explanations for our decisions of today
1999-01-07;1999;January;REPORT;Neutral;0.9895435571670532;on 30 december 1998 we released to the public the first of the monthly statements on recent monetary developments in the euro area
1999-01-07;1999;January;REPORT;Neutral;0.9783651232719421;the 12month growth rate of the broad monetary aggregate m3 decreased from 50 in october to 45 in november 1998 the latest threemonth moving average of m3 growth covering the months september to november 1998 was approximately 47
