Date;Year;Month;Type;sentiment;sentiment_score;sentence
2024-11-14;2024;November;REPORT;Neutral;0.9847646355628967;meeting of 1617 october 2024account of the monetary policy meeting of the governing council of the european central bank held in ljubljana on wednesday and thursday 1617 october 202414 november 20241 review of financial economic and monetary developments and policy optionsfinancial market developmentsms schnabel noted that since the governing councils previous monetary policy meeting on 1112 september 2024 policy rate expectations had shifted back and forth
2024-11-14;2024;November;REPORT;Negative;0.9910954236984253;incoming data had made it challenging for market participants to price in the speed and extent of both disinflation and the monetary policy easing cycle
2024-11-14;2024;November;REPORT;Positive;0.9744242429733276;the key drivers of financial market developments since the september meeting had been a sluggish euro area economy a robust us economy and rising and volatile commodity prices
2024-11-14;2024;November;REPORT;Negative;0.9765971302986145;the combination of weaker euro area macroeconomic data and higher commodity prices had affected the markets view of the inflation outlook and the perceived balance of risks to inflation
2024-11-14;2024;November;REPORT;Negative;0.9723381400108337;inflation fixings swap contracts linked to monthly releases of the harmonised index of consumer prices excluding tobacco had recently shifted upwards significantly reversing part of the decline seen following the governing councils july meeting when energy prices had dropped notably
2024-11-14;2024;November;REPORT;Neutral;0.8035754561424255;these swings in investors view of the inflation outlook illustrated the significant impact of energy prices on inflation expectations
2024-11-14;2024;November;REPORT;Neutral;0.9209306240081787;at the same time marketbased indicators of risks to inflation based on option pricing remained tilted to the downside over the near and medium term although they had become more balanced recently while risks to the longerterm inflation outlook had become tilted to the upside againincoming data for the euro area had also had a significant impact on monetary policy expectations
2024-11-14;2024;November;REPORT;Neutral;0.9776161313056946;market participants currently expected frontloaded rate cuts with a 25 basis point rate cut at the current meeting and another cut in december 2024 fully priced in
2024-11-14;2024;November;REPORT;Neutral;0.9814171195030212;but they also expected a more contained ratecutting cycle overall with lower total cuts from march 2025 onward and a higher terminal rate compared with expectations in september 2024 participants in the survey of monetary analysts sma held broadly similar views on the nearterm outlook for interest rates to those of markets with some deviations as of the second half of 2025the reappraisal of the expected policy rate path had been much more pronounced in the united states where market participants had notably revised up their expectations regarding the terminal policy rate
2024-11-14;2024;November;REPORT;Negative;0.9946869611740112;expectations regarding the ecbs terminal rate had also been pulled higher albeit by less than in the united states reflecting the weaker incoming macroeconomic data for the euro area
2024-11-14;2024;November;REPORT;Negative;0.6522709131240845;this had increased the divergence between the two terminal rates
2024-11-14;2024;November;REPORT;Neutral;0.9846619367599487;at the same time the uncertainty in rate markets as measured by the dispersion of analysts forecasts for threemonth forward interest rates one year ahead had remained higher than the historical average in both the euro area and the united states indicating that uncertainty around the policy rate path remained materialthe decomposition of changes in the riskfree rate curve in the euro area and the united states into inflation compensation and real rates showed that nominal rates had increased for medium and longerterm maturities in both currency areas
2024-11-14;2024;November;REPORT;Positive;0.9854957461357117;however the rise had been much more pronounced in the united states on the back of a stronger increase in both inflation compensation and real rates
2024-11-14;2024;November;REPORT;Negative;0.8880899548530579;in the euro area the repricing of the inflation outlook had put upward pressure on riskfree rates with inflation compensation rising significantly across maturities
2024-11-14;2024;November;REPORT;Negative;0.9941669702529907;by contrast euro area real interest rates had declined across maturities with the most pronounced drop at the short end of the curve implying a further loosening of financing conditions
2024-11-14;2024;November;REPORT;Negative;0.8806440830230713;almost the entire euro area real rate curve was currently close to neutral territorybond investors at present expected a soft landing in the euro area with the policy rate moving back to a broadly neutral level
2024-11-14;2024;November;REPORT;Neutral;0.9353577494621277;this view was supported by recent equity market developments as major equity market indices had risen significantly in september and october
2024-11-14;2024;November;REPORT;Negative;0.993503749370575;developments in corporate bond markets also suggested that investors had shrugged off the weakening of the euro area economy
2024-11-14;2024;November;REPORT;Negative;0.989849328994751;corporate bond spreads had declined across the board with the sharpest decline observed for highyield nonfinancial corporate bonds
2024-11-14;2024;November;REPORT;Negative;0.9094740152359009;this was partly supported by a benign outlook for default rates in the corporate sector
2024-11-14;2024;November;REPORT;Positive;0.9814087748527527;sovereign spreads relative to the german bund other than for french bonds had declined over the intermeeting periodall in all there had been a broadbased and pronounced easing of financial conditions since the governing councils previous monetary policy meeting
2024-11-14;2024;November;REPORT;Negative;0.5416771769523621;this was driven by lower shortend real rates higher equity prices and the weakening of the euro by 1 against the us dollar in line with developments in the twoyear yield differential between the euro area and the united states
2024-11-14;2024;November;REPORT;Neutral;0.9910072684288025;regarding recent dynamics in money market rates the passthrough of changes in policy rates to money market rates had been effective
