Date;Year;Month;Type;sentiment;sentiment_score;sentence
2015-12-17;2015;December;Monetary Policy Decisions;Positive;0.980529248714447;chart 18 euro area total investment growth annual growth rate percentage point contributions 151050510 2008 2009 2010 2011 2012 2013 2014 2015construction nonconstructiontotal source eurostat19 ecb economic bulletin issue 8  2015  economic and monetary developmentsthe economic recovery in the euro area is projected to strengthen over the next two years with a number of tailwinds supporting the domestic demandled recovery 2 the effect of the ecbs accommodative monetary policy measures continues to be transmitted to the real economy as visible in the further easing of credit conditions the recent turnaround in credit volumes and the depreciation of the effective exchange rate of the euro
2015-12-17;2015;December;Monetary Policy Decisions;Neutral;0.902141809463501;indeed signs of a strengthening of the housing market and an increase in applications for building permits in some countries confirm this picturechart 17 net operating surplus and retained earnings of euro area nonfinancial corporations percentage of value added 20222426283032 2008 2009 2010 2011 2012 2013 2014 2015retained earnings to value added net operating surplus to value added source eurostat
2015-12-17;2015;December;Monetary Policy Decisions;Positive;0.9088077545166016;as profits increase financing conditions ease further and confidence continues to improve business investment will gradually recover
2015-12-17;2015;December;Monetary Policy Decisions;Positive;0.9929137229919434;however very benign financing conditions and low mortgage rates together with growth in households disposable income should bolster demand for residential property in the period ahead
2015-12-17;2015;December;Monetary Policy Decisions;Negative;0.9952599406242372;in the second quarter construction investment slowed further remaining far below precrisis levels and is likely to continue to be subdued in the near term as construction production grew only modestly in september by 01 quarter on quarter
2015-12-17;2015;December;Monetary Policy Decisions;Negative;0.7094479203224182;following the large correction in many housing markets across the euro area after the crisis construction investment remains subdued see chart 18
2015-12-17;2015;December;Monetary Policy Decisions;Negative;0.9676482081413268;construction investment which has been a drag on total investment growth since the crisis is expected to recover gradually
2015-12-17;2015;December;Monetary Policy Decisions;Negative;0.9879730939865112;investment growth has been less of a driver in the ongoing recovery
2015-12-17;2015;December;Monetary Policy Decisions;Positive;0.8977863788604736;the increase in capacity utilisation and the need to modernise the capital stock after several years of subdued investment will support capital spending
2015-12-17;2015;December;Monetary Policy Decisions;Positive;0.9928305745124816;with continued growth in industrial production of capital goods at 03 quarter on quarter in the third quarter and confidence indicators for the capital goods sector above their longterm average levels demand conditions are improving albeit from low levels
2015-12-17;2015;December;Monetary Policy Decisions;Positive;0.992316722869873;economic indicators signal a gradual strengthening of business investment in the period ahead
2015-12-17;2015;December;Monetary Policy Decisions;Positive;0.9925931096076964;retained earnings and net operating surplus point to continued improvements in the profitability of firms see chart 17 which in an environment of very accommodative monetary policy will continue to support business investment as credit conditions continue to ease and demand strengthens
2015-12-17;2015;December;Monetary Policy Decisions;Positive;0.990519106388092;however there have been some encouraging signs such as gradually improving credit supply conditions a less constraining demand situation and the recovery in firms profits
2015-12-17;2015;December;Monetary Policy Decisions;Negative;0.9856390953063964;chart 16 euro area employment pmi employment expectations and unemployment lefthand scale quarterly growth rates index righthand scale percentage of labour force 67891011121314 100806040200020406 2008 2009 2010 2011 2012 2013 2014 2015employment lefthand scale pmi employment exectations lefthand scale unemployment rate righthand scale source eurostat18 ecb economic bulletin issue 8  2015  economic and monetary developmentsit was weak in the second quarter of 2015 and most likely also in the third quarter
2015-12-17;2015;December;Monetary Policy Decisions;Positive;0.9011366367340088;private consumption and investment is supported by low oil prices which has increased households purchasing power and firms profitability
2015-12-17;2015;December;Monetary Policy Decisions;Neutral;0.9074810743331908;while business investment has been on an upward path since the first quarter of 2013 1 for a review of developments in euro area employment see the article entitled what lies behind the recent rebound in euro area employment in this issue of the economic bulletinchart 15 euro area private consumption and real disposable income annual growth rate 302520151005000510152025 2008 2009 2010 2011 2012 2013 2014 2015real disposable incomereal private consumption source eurostat
2015-12-17;2015;December;Monetary Policy Decisions;Neutral;0.7250016331672668;while demand conditions are gradually improving they still remain the main constraint on business investment and combined with policy uncertainty and other structural impediments are currently holding back firms investment spending see box 2 on the results from an ecb survey of large firms active in the euro area
2015-12-17;2015;December;Monetary Policy Decisions;Negative;0.6069093346595764;the steep incline up to october possibly reflects the impact of the unusually hot weather during the summer on vegetable and fruit prices
2015-12-17;2015;December;Monetary Policy Decisions;Positive;0.6498669981956482;on the basis of the information available and current oil futures prices annual hicp inflation rates are expected to rise significantly at the turn of the year mainly on account of base effects associated with the fall in oil prices in late 2014 inflation rates are foreseen to pick up further during 2016 and 2017 supported by the ecbs monetary policy measures the expected economic recovery and the passthrough of past declines in the euro exchange rate
2015-12-17;2015;December;Monetary Policy Decisions;Positive;0.993362307548523;domestic demand is expected to strengthen further as the deleveraging needs of households and firms gradually diminish and labour markets continue to improve
2015-12-17;2015;December;Monetary Policy Decisions;Neutral;0.9834965467453004;food price inflation has been on an upward trend since early 2015 more recently the main driver of the pickup has been unprocessed food price inflation with an observed increase of 40 percentage points between january and october
2015-12-17;2015;December;Monetary Policy Decisions;Neutral;0.8284807801246643;unless oil prices fall significantly further base effects will most likely also lead to a further substantial increase in energy inflation over the coming months see box 3
2015-12-17;2015;December;Monetary Policy Decisions;Negative;0.9934491515159608;with roughly seven million people 5 of the labour force currently involuntarily working parttime owing to a lack of fulltime work and more than six million discouraged workers those who have given up looking for work and have withdrawn from the labour market the euro area labour market remains notably weaker than suggested by the unemployment rate
2015-12-17;2015;December;Monetary Policy Decisions;Positive;0.9842919111251832;however in october and november the strong monthonmonth declines from 12 months earlier dropped out from the annual rate calculation and implied upward base effects which more than compensated for a further decline in energy prices
2015-12-17;2015;December;Monetary Policy Decisions;Neutral;0.6671117544174194;the contribution of energy to the hicp has been strongly negative throughout 2015 see chart 21
2015-12-17;2015;December;Monetary Policy Decisions;Negative;0.9931820034980774;the renewed decrease in oil prices since june resulted in a continuing decline in the annual rate of change of energy prices
2015-12-17;2015;December;Monetary Policy Decisions;Negative;0.9647545218467712;energy price developments dampened inflation
2015-12-17;2015;December;Monetary Policy Decisions;Neutral;0.990037441253662;according to eurostats flash estimate annual hicp inflation was 01 in november unchanged from october and up from 01 in september see chart 20
2015-12-17;2015;December;Monetary Policy Decisions;Neutral;0.5227947235107422;in addition fiscal easing is expected to lead to additional government consumption and transfers to households
2015-12-17;2015;December;Monetary Policy Decisions;Positive;0.8357531428337097;over the past two months it has returned to slightly positive rates
2015-12-17;2015;December;Monetary Policy Decisions;Neutral;0.5393651723861694;the december 2015 eurosystem staff macroeconomic projections for the euro area foresee annual hicp inflation at 01 in 2015 10 in 2016 and 16 in 2017 by comparison with the september 2015 ecb staff macroeconomic projections the outlook for hicp inflation has been revised downwards slightly
2015-12-17;2015;December;Monetary Policy Decisions;Positive;0.6927464604377747;2 see the article entitled december 2015 eurosystem staff macroeconomic projections for the euro area published on the ecbs website on 3 december 2015chart 19 euro area real gdp including projections quarterly growth rates 3530252015100500051015 2008 2009 2010 2011 2012 2013 2014 2015 2016 2017projection rangereal gdp sources eurostat and the article entitled december 2015 eurosystem staff macroeconomic projections for the euro area published on the ecbs website on 3 december 201520 ecb economic bulletin issue 8  2015  economic and monetary developments4 prices and costs hicp inflation has returned to slightly positive rates over the past two months
2015-12-17;2015;December;Monetary Policy Decisions;Negative;0.9858108758926392;these risks have the potential to weigh on global growth and foreign demand for euro area exports and on confidence more widely
2015-12-17;2015;December;Monetary Policy Decisions;Negative;0.9766695499420166;the downside risks relate in particular to the heightened uncertainties regarding developments in the global economy and to broader geopolitical risks
2015-12-17;2015;December;Monetary Policy Decisions;Negative;0.9930486679077148;risks surrounding the euro area growth outlook remain on the downside
2015-12-17;2015;December;Monetary Policy Decisions;Neutral;0.9869628548622132;this is broadly unchanged from the september 2015 ecb staff macroeconomic projections
2015-12-17;2015;December;Monetary Policy Decisions;Neutral;0.957631766796112;with these offsetting factors the december 2015 eurosystem staff macroeconomic projections for the euro area foresee annual real gdp increasing by 15 in 2015 17 in 2016 and 19 in 2017 see chart 19
2015-12-17;2015;December;Monetary Policy Decisions;Negative;0.9944668412208556;at the same time the economic recovery in the euro area continues to be dampened by subdued growth prospects in emerging markets and moderate global trade the necessary balance sheet adjustments in a number of sectors and the sluggish pace of implementation of structural reforms
2015-12-17;2015;December;Monetary Policy Decisions;Negative;0.9460143446922302;headline hicp inflation has been very low or negative throughout the year reflecting the slump in oil prices in late 2014 the pattern of oil price developments made hicp inflation dip twice into negative territory  in early 2015 and again in the autumn of this year
2015-12-17;2015;December;Monetary Policy Decisions;Negative;0.9732303619384766;moreover while the euro area unemployment rate has declined substantially since mid2013 wider measures of labour market slack  those taking into account sectors of the population that are involuntarily working parttime or that have withdrawn from the labour market  remain high
2015-12-17;2015;December;Monetary Policy Decisions;Positive;0.9881500005722046;looking ahead euro area exports should increase on the back of a gradual recovery in foreign demand
2015-12-17;2015;December;Monetary Policy Decisions;Positive;0.9714595675468444;by the second quarter of 2015 employment had increased by over two million since the beginning of the recovery 1 and in september the unemployment rate stood at 108  its lowest level since the beginning of 2012 more timely indicators such as surveys point to continued improvements in euro area labour markets in the near term see chart 16
2015-12-17;2015;December;Monetary Policy Decisions;Positive;0.9837102890014648;since 2013 domestic demand in advanced economies such as the united states and the united kingdom has been relatively strong and combined with exchange rate developments since the middle of 2014 has led to increasing contributions from these countries economies to euro area export growth see chart 12
2015-12-17;2015;December;Monetary Policy Decisions;Negative;0.9928709864616394;emerging market economies have been contributing less to export growth in the current recovery than before the crisis
2015-12-17;2015;December;Monetary Policy Decisions;Negative;0.9951459765434264;growth was held back by some weakness in construction investment and net exports with the latter reflecting a slight weakening of the external environment
2015-12-17;2015;December;Monetary Policy Decisions;Positive;0.9925966262817384;shortterm indicators as well as information at the country level point to continued positive quarterly contributions from domestic demand notably private consumption
2015-12-17;2015;December;Monetary Policy Decisions;Neutral;0.9753372073173524;in annual terms this was the highest rate observed since the second quarter of 2011 see chart 11
2015-12-17;2015;December;Monetary Policy Decisions;Negative;0.8589404821395874;according to eurostats flash estimate real gdp grew by 03 quarter on quarter in the third quarter of 2015 down from 04 in the second quarter
2015-12-17;2015;December;Monetary Policy Decisions;Negative;0.9638856053352356;euro area real gdp continued to grow in the third quarter of 2015 at a slightly slower quarteron quarter rate than in the second quarter
