Date;Year;Month;Type;sentiment;sentiment_score;sentence
2020-01-16;2020;January;REPORT;Neutral;0.9527553915977478;account of the monetary policy meeting of the governing council of the european central bank held in frankfurt am main on wednesday and thursday 1112 december 2019 1 review of financial economic and monetary developments and policy options financial market developments mr cœuré reviewed the latest financial market developments
2020-01-16;2020;January;REPORT;Positive;0.9723003506660461;since the governing councils previous monetary policy meeting on 2324 october 2019 there had been signs of increased optimism among market participants
2020-01-16;2020;January;REPORT;Neutral;0.8420019149780273;global bond yields had remained at some distance above the very low levels that had been observed towards the end of summer 2019 global stock prices were at or close to historical highs
2020-01-16;2020;January;REPORT;Negative;0.9810845255851746;all in all financial market participants were less pessimistic and were pricing in less additional accommodation by central banks than earlier in the year
2020-01-16;2020;January;REPORT;Negative;0.8476135730743408;global sovereign bond markets had been much quieter over the previous few weeks than they had been prior to the 2324 october monetary policy meeting when prospects of a breakthrough in the trade negotiations between the united states and china had pushed up tenyear us treasury and german government bond yields
2020-01-16;2020;January;REPORT;Neutral;0.9917422533035278;since then yields had moved broadly sideways with german tenyear sovereign bond yields oscillating at around 30 basis points
2020-01-16;2020;January;REPORT;Neutral;0.5947198271751404;there were likely two main reasons why yields had not continued on an upward trajectory
2020-01-16;2020;January;REPORT;Negative;0.9857218265533447;first the outlook remained less favourable than at the start of 2019 and there was still no breakthrough in the resolution of the two major risk factors currently facing the global economy ie
2020-01-16;2020;January;REPORT;Neutral;0.6949997544288635;the imposition of tariffs and brexit
2020-01-16;2020;January;REPORT;Negative;0.9910839796066284;second monetary policy easing by major central banks including the ecb had put persistent downward pressure on yields
2020-01-16;2020;January;REPORT;Neutral;0.6627581119537354;since september 2019 expectations of a further easing of monetary policy in the euro area had undergone a reversal which had affected the entire forward interest rate curve
2020-01-16;2020;January;REPORT;Negative;0.8946499228477478;there were currently only limited expectations of a further cut in the ecbs deposit facility rate over the following 12 months
2020-01-16;2020;January;REPORT;Neutral;0.9378995299339294;at the same time the prospect of a tightening had also remained far out in the future with a first full 10 basis point hike not priced in until the end of 2022 mr cœuré also provided an update on the progress and impact of the twotier system of reserve remuneration
2020-01-16;2020;January;REPORT;Negative;0.9768275022506714;the share of banks unused allowances had dropped sharply after the implementation of the governing councils decision on the twotier system
2020-01-16;2020;January;REPORT;Neutral;0.9894924163818359;many banks had been fast to make full use of their allowances in part through crossborder borrowing in money markets which was also reflected in trading volumes
2020-01-16;2020;January;REPORT;Neutral;0.5425124168395996;the impact on unsecured shortterm money market rates such as the str had been very limited
2020-01-16;2020;January;REPORT;Neutral;0.9018282294273376;the occasional spikes in str volatility were attributed to other factors unrelated to the twotier system
2020-01-16;2020;January;REPORT;Neutral;0.9217233657836914;at the same time there had been a notable initial increase in repurchase agreement market rates in some jurisdictions in response to the launch of the tiering system but it had not been persistent
2020-01-16;2020;January;REPORT;Positive;0.9891573190689087;global equity prices had increased measurably as the prospects of a breakthrough in trade negotiations had improved
2020-01-16;2020;January;REPORT;Neutral;0.716955840587616;the euro stoxx50 index had gone up by 2 since the governing councils monetary policy meeting on 2324 october 2019 and the sp 500 by almost 5 hitting a new alltime high
2020-01-16;2020;January;REPORT;Negative;0.8201159238815308;at first sight stock and bond market developments seemed to be somewhat out of sync
2020-01-16;2020;January;REPORT;Negative;0.992537796497345;however stock markets were currently being driven by shortterm factors including the recent drop in risk aversion while earnings expectations suggested that both stock and bond market investors remained very cautious about the mediumterm growth and inflation outlook
2020-01-16;2020;January;REPORT;Positive;0.9910408854484558;the nearterm global outlook had possibly been supported by the substantial easing of financial conditions in some emerging markets on the back of a reversal in portfolio flows
2020-01-16;2020;January;REPORT;Negative;0.9928393363952637;since the start of 2019 investors had resumed channelling funds into emerging bond markets despite the ongoing trade tensions and broader uncertainty in financial markets
2020-01-16;2020;January;REPORT;Neutral;0.9473816752433777;the effective exchange rate of the euro had also continued to move broadly sideways reflecting among other things very limited movements against the us dollar
2020-01-16;2020;January;REPORT;Neutral;0.9304986596107483;the notable exception to these broadly stable exchange rate developments was the pound sterling which had risen by 9 since midaugust 2019 when the risk of a nodeal brexit had peaked
2020-01-16;2020;January;REPORT;Neutral;0.9768292307853699;the global environment and economic and monetary developments in the euro area mr lane reviewed the global environment and recent economic and monetary developments in the euro area
2020-01-16;2020;January;REPORT;Negative;0.9939368367195129;regarding the external environment the pace of global activity had remained subdued
2020-01-16;2020;January;REPORT;Negative;0.779297411441803;the projected annual growth rate of global activity excluding the euro area stood at 29 in 2019 its lowest level since 200809 nonetheless there were signs of a stabilisation in the outlook for global gdp
2020-01-16;2020;January;REPORT;Neutral;0.5477942824363708;compared with the september 2019 ecb staff projections growth in global activity had been revised down though reflecting less dynamic activity in some emerging markets
2020-01-16;2020;January;REPORT;Negative;0.9072436690330505;news regarding trade growth had been mixed while uncertainty remained elevated
2020-01-16;2020;January;REPORT;Negative;0.5354055762290955;in some emerging economies there were tentative signs that growth was stabilising thanks in part to fiscal support
2020-01-16;2020;January;REPORT;Neutral;0.9802590608596802;however this reflected domestic activity in particular and did not necessarily imply an upward revision to imports
2020-01-16;2020;January;REPORT;Negative;0.9930285811424255;risks to global trade hence also remained on the downside
2020-01-16;2020;January;REPORT;Positive;0.9511299729347229;global financial conditions had eased moderately since the governing councils previous monetary policy meeting in october
2020-01-16;2020;January;REPORT;Positive;0.9827293157577515;in particular global equity prices had continued to rise on account of improved risk sentiment amid a retrenchment of safehaven flows
2020-01-16;2020;January;REPORT;Negative;0.9627681970596313;oil prices had increased by 107 since the october meeting on the back of tighter oil supply following the opec extension of production cuts
2020-01-16;2020;January;REPORT;Neutral;0.9876263737678528;the euro had depreciated somewhat both against the us dollar and in nominal effective terms
2020-01-16;2020;January;REPORT;Negative;0.9119892120361328;turning to the euro area in the december 2019 eurosystem staff projections real gdp growth was almost unrevised compared with the september 2019 ecb staff projections real gdp was expected to increase by 11 in 2020 14 in 2021 and 14 in 2022 the risks surrounding the euro area growth outlook remained tilted to the downside but had become somewhat less pronounced
2020-01-16;2020;January;REPORT;Positive;0.9460726976394653;while the growth outlook remained muted in the near term a moderate recovery was expected later on reflecting the assumption of some dissipation of global headwinds which would allow the fundamentals supporting growth to regain traction
2020-01-16;2020;January;REPORT;Negative;0.9875481128692627;since the last governing council meeting economic news as perceived by market participants had become less negative
