Date;Year;Month;Type;sentiment;sentiment_score;sentence
2009-01-15;2009;January;REPORT;Positive;0.9095854163169861;introductory statement with qa jeanclaude trichet president of the ecblucas papademos vice president of the ecbfrankfurt am main 15 january 2009 jump to the transcript of the questions and answers ladies and gentlemen the vicepresident and i are very pleased to welcome you to our first press conference of 2009 let me therefore wish you all a very happy new year
2009-01-15;2009;January;REPORT;Neutral;0.9805317521095276;i would also like to take this opportunity to welcome slovakia as the 16th country to adopt the euro as its currency
2009-01-15;2009;January;REPORT;Neutral;0.9847022891044617;accordingly mr šramko the governor of národná banka slovenska became a member of the governing council on 1 january 2009 following the adoption of the euro by slovakia there are now 329 million citizens using the euro as their currency
2009-01-15;2009;January;REPORT;Neutral;0.9578161835670471;we will now report on the outcome of todays meeting of the governing council which was also attended by commissioner almunia
2009-01-15;2009;January;REPORT;Neutral;0.9689314365386963;on the basis of its regular economic and monetary analyses the governing council decided to reduce the interest rate on the main refinancing operations of the eurosystem by a further 50 basis points bringing the total reduction since 8 october 2008 to 225 basis points
2009-01-15;2009;January;REPORT;Negative;0.9946469664573669;todays decision takes into account that inflationary pressures have continued to diminish owing in particular to the further weakening in the economic outlook
2009-01-15;2009;January;REPORT;Neutral;0.8161748051643372;looking forward we continue to expect inflation rates in the euro area to be in line with price stability over the policyrelevant mediumterm horizon thereby supporting the purchasing power of incomes and savings
2009-01-15;2009;January;REPORT;Neutral;0.9822783470153809;after todays decision we consider risks to price stability over the medium term to be broadly balanced
2009-01-15;2009;January;REPORT;Negative;0.9915137887001038;this takes into account the latest economic data releases and survey information which add clear further evidence to the assessment that the euro area is experiencing a significant slowdown largely related to the effects of the intensification and broadening of the financial turmoil
2009-01-15;2009;January;REPORT;Negative;0.9945082068443298;both global demand and euro area demand are likely to be dampened for a protracted period
2009-01-15;2009;January;REPORT;Negative;0.951070249080658;monetary expansion is moderating further supporting the assessment that inflationary pressures and risks are diminishing
2009-01-15;2009;January;REPORT;Negative;0.9789066314697266;all in all the level of uncertainty remains exceptionally high
2009-01-15;2009;January;REPORT;Neutral;0.9910756349563599;the governing council will continue to keep inflation expectations firmly anchored in line with its mediumterm objective of inflation rates below but close to 2
2009-01-15;2009;January;REPORT;Positive;0.9860196113586426;this supports sustainable growth and employment and contributes to financial stability
2009-01-15;2009;January;REPORT;Neutral;0.9682788252830505;accordingly we will continue to monitor very closely all developments over the period ahead
2009-01-15;2009;January;REPORT;Neutral;0.9419136047363281;allow me to explain our assessment in greater detail starting with the economic analysis
2009-01-15;2009;January;REPORT;Negative;0.5688976645469666;since september 2008 the financial market turmoil has intensified and broadened
2009-01-15;2009;January;REPORT;Negative;0.9912159442901611;tensions have increasingly spilled over from the financial sector into the real economy
2009-01-15;2009;January;REPORT;Negative;0.9944725632667542;as a result economic activity throughout the world including in the euro area has weakened further
2009-01-15;2009;January;REPORT;Negative;0.9928550124168396;in particular foreign demand for euro area exports has declined and euro area domestic activity has contracted in the face of weaker demand prospects and tighter financing conditions
2009-01-15;2009;January;REPORT;Negative;0.9946568012237549;the survey data and monthly indicators for november and december that have become available since our last meeting clearly point to a further weakening of economic activity around the turn of the year indicating the materialisation of previously identified downside risks to activity
2009-01-15;2009;January;REPORT;Negative;0.993818461894989;looking further ahead on the basis of our current analysis and assessment we continue to see global economic weakness and very sluggish domestic demand persisting in the coming quarters as the impact of the financial tensions on activity continues
2009-01-15;2009;January;REPORT;Positive;0.8983793258666992;at the same time we expect the fall in commodity prices to support real disposable income in the period ahead
2009-01-15;2009;January;REPORT;Negative;0.9843583106994629;furthermore the euro area should over time reap the full benefit from the effects of policy measures announced over recent weeks in the view of the governing council this outlook for the economy remains surrounded by an exceptionally high degree of uncertainty
2009-01-15;2009;January;REPORT;Negative;0.9927172660827637;overall risks to economic growth remain clearly on the downside
2009-01-15;2009;January;REPORT;Negative;0.9805107712745667;they relate mainly to the potential for a stronger impact on the real economy of the turmoil in financial markets as well as to concerns about the emergence and intensification of protectionist pressures and to possible adverse developments in the world economy stemming from a disorderly correction of global imbalances
2009-01-15;2009;January;REPORT;Positive;0.9031199812889099;it is crucial that all parties concerned make their contribution to lay sound foundations for a sustainable recovery
2009-01-15;2009;January;REPORT;Neutral;0.6316477656364441;for this to materialise as early as possible it is of the utmost importance to maintain discipline and a mediumterm perspective in macroeconomic policymaking pursuing a stabilityoriented and sustainable approach
2009-01-15;2009;January;REPORT;Positive;0.8521133065223694;this is the best way to preserve and enhance confidence
2009-01-15;2009;January;REPORT;Positive;0.9892488718032837;the significant measures being implemented by governments to deal with the financial turmoil should help to ensure trust in the financial system and to ease constraints on credit supply to companies and households
2009-01-15;2009;January;REPORT;Negative;0.7657302618026733;with regard to price developments annual hicp inflation has declined substantially since the middle of 2008 when it peaked at 40
2009-01-15;2009;January;REPORT;Neutral;0.9873998165130615;hicp inflation was 16 in december after 21 in november
