Date;Year;Month;Type;sentiment;sentiment_score;sentence
2005-02-02;2005;February;Minute;Neutral;0.9913943409919739;at this meeting the committee engaged in a broadranging discussion of the pros and cons of formulating a numerical definition of the pricestability objective of monetary policy
2005-02-02;2005;February;Minute;Neutral;0.9897053837776184;a staff presentation on the topic included a review of the potential costs and benefits of introducing such a definition as well as of other countriesï½ experiences
2005-02-02;2005;February;Minute;Neutral;0.990882933139801;the manager also reported on developments in domestic financial markets and on system open market transactions in government securities and federal agency obligations during the period december 14 2004 to february 1 2005 by unanimous vote the committee ratified these transactions
2005-02-02;2005;February;Minute;Neutral;0.9813903570175171;there were no open market operations in foreign currencies for the systems account in the period since the previous meeting
2005-02-02;2005;February;Minute;Neutral;0.984740674495697;the manager of the system open market account reported on recent developments in foreign exchange markets
2005-02-02;2005;February;Minute;Neutral;0.9884085059165955;by unanimous vote the committee amended its program for security of fomc information on february 1 2005 to reflect an updating and streamlining of the document
2005-02-02;2005;February;Minute;Neutral;0.9932049512863159;by unanimous vote the committee made several amendments to its rules statements and resolutions including to align the starting dates of committee membership terms of presidents with those of committee officers and to authorize the secretary of the committee with the concurrence of the general counsel to make technical changes to the rules in the future
2005-02-02;2005;February;Minute;Neutral;0.9878284931182861;consistent with committee practice the chairman if feasible will consult with the committee before making any adjustment
2005-02-02;2005;February;Minute;Neutral;0.991025984287262;any such adjustment shall be made in the context of the committeeï½s discussion and decision at its most recent meeting and the committeeï½s longrun objectives for price stability and sustainable economic growth and shall be based on economic financial and monetary developments during the intermeeting period
2005-02-02;2005;February;Minute;Neutral;0.985475480556488;2 in order to ensure the effective conduct of open market operations the federal open market committee authorizes the federal reserve bank of new york to lend on an overnight basis us government securities held in the system open market account to dealers at rates that shall be determined by competitive bidding
2005-02-02;2005;February;Minute;Neutral;0.9498903751373291;transactions undertaken with such accounts under the provisions of this paragraph may provide for a service fee when appropriate
2005-02-02;2005;February;Minute;Neutral;0.9865781664848328;3 in order to ensure the effective conduct of open market operations while assisting in the provision of shortterm investments for foreign and international accounts maintained at the federal reserve bank of new york and accounts maintained at the federal reserve bank of new york as fiscal agent of the united states pursuant to section 15 of the federal reserve act the federal open market committee authorizes and directs the federal reserve bank of new york a for system open market account to sell us government securities to such accounts on the bases set forth in paragraph la under agreements providing for the resale by such accounts of those securities in 65 business days or less on terms comparable to those available on such transactions in the market and b for new york bank account when appropriate to undertake with dealers subject to the conditions imposed on purchases and sales of securities in paragraph lb repurchase agreements in us government and agency securities and to arrange corresponding sale and repurchase agreements between its own account and such foreign international and fiscal agency accounts maintained at the bank
2005-02-02;2005;February;Minute;Neutral;0.9541947841644287;the federal reserve bank of new york may reject bids which could facilitate a dealers ability to control a single issue as determined solely by the federal reserve bank of new york
