Date;Year;Month;Type;sentiment;sentiment_score;sentence
2018-01-11;2018;January;REPORT;Neutral;0.953476071357727;account of the monetary policy meeting of the governing council of the european central bank held in frankfurt am main on wednesday and thursday 1314 december 2017 1 review of financial economic and monetary developments and policy options financial market developments mr cœuré reviewed the latest financial market developments
2018-01-11;2018;January;REPORT;Negative;0.9746578335762024;since the governing councils monetary policy meeting on 2526 october 2017 a significant flattening of the us treasury yield curve had been observed while the german government bond yield curve had flattened to a much lesser extent
2018-01-11;2018;January;REPORT;Neutral;0.9877033233642578;in the united states the yield curve was at its flattest in almost a decade with the tenyear treasury bond yielding less than 60 basis points above the twoyear treasury bond whereas at the start of 2017 the spread between the yields of the two bond maturities had been 125 basis points
2018-01-11;2018;January;REPORT;Neutral;0.9875566959381104;the spread between german government bond yields for the ten and twoyear maturities had hovered around 100 basis points
2018-01-11;2018;January;REPORT;Neutral;0.99082350730896;mr cœuré noted that different explanations for these developments could be identified depending on whether the flattening of the us treasury yield curve stemmed from developments in current or future expected us shortterm rates or from the term premium
2018-01-11;2018;January;REPORT;Neutral;0.6213183403015137;a first explanation was related to the ongoing tightening of monetary policy by the federal open market committee at the short end of the us yield curve which had not been fully translated into higher us longterm yields
2018-01-11;2018;January;REPORT;Negative;0.8990086317062378;the other explanation put forward by market analysts related to downward pressure on the term premium in the united states stemming mostly from supply and demand factors in the treasury market including portfolio rebalancing across jurisdictions
2018-01-11;2018;January;REPORT;Neutral;0.9873502850532532;a modelbased decomposition of the tenyear us treasury yield between expected average shortterm interest rates and the term premium suggested that a rise in expected future shortterm rates had been offset by a decline in the term premium
2018-01-11;2018;January;REPORT;Neutral;0.6269176006317139;this fall in the us tenyear term premium could be the result of three factors
2018-01-11;2018;January;REPORT;Neutral;0.8384369015693665;first changes in international demand with international investors buying more us treasuries
2018-01-11;2018;January;REPORT;Positive;0.991706132888794;portfolio rebalancing towards us treasuries had been recorded over the past few years and was also visible in the latest treasury international capital data release by the us department of the treasury for september 2017 the data showed a strong rebound in purchases of us treasuries with foreign private investors having bought usd 130 billion over the previous six months
2018-01-11;2018;January;REPORT;Negative;0.6119558215141296;second there was reduced outstanding duration risk in the market as the public sector was holding a significant amount of longterm treasury bonds
2018-01-11;2018;January;REPORT;Negative;0.7076796293258667;third the low volatility observed might also have impacted the term premium
2018-01-11;2018;January;REPORT;Negative;0.980258584022522;turning to the euro area the interest rate spread between tenyear german government bonds and equivalent overnight index swaps a gauge of the scarcity premium on german government bonds which had receded in june had again become more negative around the governing councils october monetary policy meeting
2018-01-11;2018;January;REPORT;Neutral;0.9400461316108704;this development underlined the effectiveness of the ecbs asset purchases including the last recalibration exercise and might have prompted some euro area investors to rebalance their portfolios
2018-01-11;2018;January;REPORT;Neutral;0.9836889505386353;the impact could be felt across the sovereign universe as shown by the narrowing of tenyear yield spreads between german government bonds and those of spain italy and portugal
2018-01-11;2018;January;REPORT;Positive;0.9882992506027222;in the case of greece progress with the third programme review had been positive news as well as the successful bond exchange to increase the liquidity of greek government bonds
2018-01-11;2018;January;REPORT;Neutral;0.9391047954559326;since the late october governing council meeting stock price increases had continued in the united states and japan
2018-01-11;2018;January;REPORT;Negative;0.9353516697883606;this contrasted with europe where there had been some declines in equity prices
2018-01-11;2018;January;REPORT;Neutral;0.9817095398902893;with regard to foreign exchange markets some weakening of the euro had been observed around the october monetary policy meeting but overall the euro had remained broadly stable
2018-01-11;2018;January;REPORT;Positive;0.9593754410743713;us commodity futures trading commission numbers suggested that the market remained positioned for an appreciation of the euro
2018-01-11;2018;January;REPORT;Neutral;0.9745672345161438;however the appreciation had so far not materialised owing inter alia to the governing councils decisions in october and possibly also to the aforementioned portfolio rebalancing flows out of europe
2018-01-11;2018;January;REPORT;Negative;0.9906837940216064;the latest implied probability distribution for the eurusd exchange rate showed that the magnitude of the expected euro appreciation had diminished somewhat since the late october governing council meeting
2018-01-11;2018;January;REPORT;Neutral;0.9307063221931458;turning to developments on the money markets the yearend was traditionally marked by volatility in shortterm money market rates
2018-01-11;2018;January;REPORT;Neutral;0.9804219603538513;looking at the eonia forward curve there had been no material changes in market expectations for ecb policy rates since the late october governing council meeting
2018-01-11;2018;January;REPORT;Neutral;0.9762588739395142;money market transactions extending beyond 31 december 2017 were already trading at a premium
2018-01-11;2018;January;REPORT;Neutral;0.9740158319473267;ecb internal analysis and market intelligence feedback suggested that in contrast to 2016 markets had started preparing earlier for the yearend after the spikes observed a year ago
2018-01-11;2018;January;REPORT;Neutral;0.9784908294677734;the global environment and economic and monetary developments in the euro area mr praet reviewed the global environment and recent economic and monetary developments in the euro area
2018-01-11;2018;January;REPORT;Positive;0.8587331771850586;the synchronised global upswing in economic activity had continued
2018-01-11;2018;January;REPORT;Positive;0.9859907031059265;both surveybased and hard indicators of global activity pointed to steady and broadbased global growth momentum in the second half of 2017 the global output pmi had remained stable in november at a level somewhat above that for the third quarter of 2017 and close to its longterm average
2018-01-11;2018;January;REPORT;Positive;0.9852229356765747;meanwhile trade had rebounded since the second half of 2016 supported by investment
2018-01-11;2018;January;REPORT;Positive;0.9925675392150879;global trade indicators pointed to robust growth in the second half of 2017 following a dip in the second quarter of the year
2018-01-11;2018;January;REPORT;Neutral;0.9562158584594727;global goods imports had increased by 16 in the third quarter compared with 04 in the previous quarter
2018-01-11;2018;January;REPORT;Negative;0.5798079967498779;global inflation had declined slightly in october
2018-01-11;2018;January;REPORT;Negative;0.9441396594047546;annual consumer price inflation in the oecd area had fallen to 22 in october from 23 in september largely on account of lower increases in energy prices
