Date;Year;Month;Type;sentiment;sentiment_score;sentence
2018-02-22;2018;February;REPORT;Neutral;0.9441109299659729;account of the monetary policy meeting of the governing council of the european central bank held in frankfurt am main on wednesday and thursday 2425 january 2018 1 review of financial economic and monetary developments and policy options financial market developments mr cœuré reviewed the latest financial market developments
2018-02-22;2018;February;REPORT;Neutral;0.6480320692062378;since the governing councils monetary policy meeting on 1314 december 2017 the german and the us government bond yield curves had steepened led by longterm bond yields after the flattening observed previously
2018-02-22;2018;February;REPORT;Negative;0.9849587678909302;both real and nominal forces seemed to have contributed to an increase in the term premium which likely reflected in part changes in the expected global supply of and demand for safe bonds as well as investors cautious reappraisal of the risks surrounding the mediumterm inflation outlook
2018-02-22;2018;February;REPORT;Neutral;0.8471145629882812;at the same time inflation risk premia both in the united states and in the euro area remained in or close to negative territory
2018-02-22;2018;February;REPORT;Positive;0.9896189570426941;the marked and persistent rise in oil prices and the strong economic backdrop might have contributed to the recent repricing of inflation risk premia at the global level
2018-02-22;2018;February;REPORT;Neutral;0.9769040942192078;the eonia forward curve showed that there had been a reassessment of the monetary policy outlook in the euro area since middecember 2017 from the december monetary policy meeting to the day before the release of the account of that meeting the eonia forward curve had steepened noticeably
2018-02-22;2018;February;REPORT;Negative;0.8601858615875244;the release of the account had further amplified this trend
2018-02-22;2018;February;REPORT;Positive;0.609586238861084;the eonia forward curve also signalled that market participants had brought forward expectations of the first ecb rate hike although other indicators suggested that this could also be related to a change in market expectations about the end of the asset purchase programme app
2018-02-22;2018;February;REPORT;Positive;0.9502972960472107;in foreign exchange markets a persistent and broad strengthening of the euro since the december monetary policy meeting prevailed
2018-02-22;2018;February;REPORT;Negative;0.967542290687561;the current situation was characterised by a combination of a strengthening of the euro and a broad weakness of the us dollar
2018-02-22;2018;February;REPORT;Neutral;0.9694374203681946;regarding stock markets the picture for the euro area contrasted somewhat with that for the united states
2018-02-22;2018;February;REPORT;Neutral;0.8640767335891724;in the case of the euro area staff estimates suggested that the cumulative gains over the past year fully reflected improvements in expected earnings associated with the strong economic expansion while in the united states improved earnings prospects only accounted for a fraction of the gains in 2017 turning in conclusion to a more structural issue mr cœuré referred to the yearend developments on the repo and the forex swap market
2018-02-22;2018;February;REPORT;Positive;0.9133861660957336;overall the repo market had remained resilient reflecting advance market preparations for the yearend balance sheet constraints
2018-02-22;2018;February;REPORT;Neutral;0.9931098222732544;contrary to the end of 2016 implied rates for transactions covering the 2017 yearend had been closely aligned with realised rates
2018-02-22;2018;February;REPORT;Neutral;0.6238539814949036;market participants had reported that the eurosystems securities lending facilities had also played an important role in relieving tensions
2018-02-22;2018;February;REPORT;Neutral;0.9340181946754456;similarly in the forex swap market an increase in the implied us dollar rates covering the 2017 yearend had turned out to be visibly milder than in 2016 the global environment and economic and monetary developments in the euro area mr praet reviewed the global environment and recent economic and monetary developments in the euro area
2018-02-22;2018;February;REPORT;Positive;0.7397117018699646;as regards the external environment global activity had continued to firm with signs of a cyclical upturn in investment
2018-02-22;2018;February;REPORT;Positive;0.9886686205863953;growth in global goods imports had slowed in october 2017 however trade indicators remained relatively buoyant with the global purchasing managers index for new export orders again at a high level in december and above its longterm average
2018-02-22;2018;February;REPORT;Negative;0.9929623007774353;despite the increasingly synchronised global upturn underlying price pressures remained subdued
2018-02-22;2018;February;REPORT;Positive;0.9321070909500122;annual consumer price inflation in the oecd area had picked up from 22 in october to 24 in november reflecting an acceleration in both energy and food prices
2018-02-22;2018;February;REPORT;Neutral;0.9835091233253479;excluding food and energy oecd annual inflation had remained stable at 19
2018-02-22;2018;February;REPORT;Negative;0.994746208190918;inflation remained subdued despite tightening labour markets across advanced economies
2018-02-22;2018;February;REPORT;Neutral;0.9560790657997131;since the governing councils december monetary policy meeting nonoil commodity prices had increased by 7
2018-02-22;2018;February;REPORT;Neutral;0.9727025032043457;brent oil prices had risen by 75 standing at usd 696 on 23 january 2018 over the same period the euro had strengthened both against the us dollar and to a lesser extent in nominal effective terms against the currencies of the euro areas 38 major trading partners
2018-02-22;2018;February;REPORT;Positive;0.9922692179679871;the economic expansion in the euro area remained solid and broadbased
