Date;Year;Month;Type;sentiment;sentiment_score;sentence
2014-10-26;2014;October;REPORT;Neutral;0.8221943974494934;transcript of the comprehensive assessment press conference with qa vítor constâncio vicepresident of the ecb and danièle nouy chair of the supervisory board of the single supervisory mechanism ssmfrankfurt am main 26 october 2014 jump to the transcript of the questions and answers vítor constâncio vicepresident of the ecb welcome to this press conference about the results of the comprehensive assessment
2014-10-26;2014;October;REPORT;Neutral;0.9041719436645508;and at the start let me make four points
2014-10-26;2014;October;REPORT;Neutral;0.9460993409156799;the first one is to underline that the comprehensive assessment has unique features
2014-10-26;2014;October;REPORT;Neutral;0.8959181308746338;namely it combines an asset quality review with a macro stress test which indeed is a very unique feature
2014-10-26;2014;October;REPORT;Neutral;0.9876515865325928;second it disclosed a very detailed methodology called manuals for both components of the exercise and for the respective quality control of banks reporting
2014-10-26;2014;October;REPORT;Neutral;0.9838472008705139;third the implementation of the exercise involved many thousands of experts including about 5000 independent private firms
2014-10-26;2014;October;REPORT;Neutral;0.981153130531311;more than 800 individual portfolios were in the scope of the exercise representing almost 60 of total riskweighted assets of the banks and implying the analysis of credit of 119000 borrowers of the banks
2014-10-26;2014;October;REPORT;Neutral;0.9360290169715881;and fourth the exercise provides with unprecedented transparency a vast array of data from banks balance sheets and from the final results
2014-10-26;2014;October;REPORT;Neutral;0.8383800983428955;the massive nature of the exercise deserves to be acknowledged
2014-10-26;2014;October;REPORT;Neutral;0.5496503710746765;and its results are credible because they stem from an accurate methodology from a rigorous implementation and from a demanding central quality control of the results
2014-10-26;2014;October;REPORT;Negative;0.6775075793266296;the second point i wanted to make is that the conclusion of the exercise was preceded by a significant amount of frontloaded measures taken by the banks
2014-10-26;2014;October;REPORT;Positive;0.9626870155334473;since july last year ssm banks have undertaken various measures to strengthen their balance sheets by more than 200 billion including 60 billion of capital increases
2014-10-26;2014;October;REPORT;Neutral;0.964238166809082;these frontloaded measures are part of the overall successful outcome of the exercise
2014-10-26;2014;October;REPORT;Negative;0.5312842726707458;some of the measures taken in 2013 had an impact on what could be detected by the exercise and so reduced the results of the exercise accordingly
2014-10-26;2014;October;REPORT;Neutral;0.8721225261688232;and some of the measures taken in 2014 count for the mitigation of the capital shortfalls that were found
2014-10-26;2014;October;REPORT;Positive;0.6967052221298218;third point the comprehensive assessment provides the ecb ssm with substantial information on the banks that will fall under its direct supervision and will help its efforts in creating a level playing field for supervision in the future
2014-10-26;2014;October;REPORT;Negative;0.6835423707962036;and fourth the repairing of the banks balance sheets that will follow the results and the resilience revealed by the vast majority of the banks in spite of the severity of the exercise guarantee that the economic recovery will not be hampered by credit supply restrictions coming from the banking sector provided that there is enough aggregate demand
2014-10-26;2014;October;REPORT;Neutral;0.9225709438323975;i will now go through the slides
2014-10-26;2014;October;REPORT;Neutral;0.9600141048431396;let me underline the main results of the exercise
2014-10-26;2014;October;REPORT;Neutral;0.9802104830741882;a total of 25 billion capital shortfalls were identified across 25 participating banks as a joint result of the aqr and the stress test
2014-10-26;2014;October;REPORT;Neutral;0.9793562293052673;the aqr itself resulted in a gross impact on asset values in need of adjustment by 48 billion 37 billion of which did not generate a capital shortfall
2014-10-26;2014;October;REPORT;Neutral;0.9837672710418701;so if you add up the 37 billion with the 25 billion shortfall you get the overall impact on the banks of 62 billion coming from the comprehensive assessment
2014-10-26;2014;October;REPORT;Neutral;0.9694316983222961;this you can compare with the expectations in the market
2014-10-26;2014;October;REPORT;Neutral;0.9737005233764648;i just quote two examples of publications by investment houses of september the more recent ones of two big investment banks
