Date;Year;Month;Type;sentiment;sentiment_score;sentence
2014-01-09;2014;January;REPORT;Positive;0.6116054654121399;introductory statement to the press conference with qa mario draghi president of the ecbfrankfurt am main 9 january 2014 jump to the transcript of the questions and answers ladies and gentlemen the vicepresident and i are very pleased to welcome you to our press conference
2014-01-09;2014;January;REPORT;Positive;0.8667285442352295;let me wish you all a happy new year
2014-01-09;2014;January;REPORT;Neutral;0.9776707887649536;i would also like to take this opportunity to welcome latvia as the eighteenth country to adopt the euro as its currency
2014-01-09;2014;January;REPORT;Neutral;0.9701813459396362;accordingly mr rimšēvičs the governor of latvijas banka became a member of the governing council on 1 january 2014 we will now report on the outcome of todays meeting of the governing council
2014-01-09;2014;January;REPORT;Neutral;0.9895159006118774;based on our regular economic and monetary analyses we decided to keep the key ecb interest rates unchanged
2014-01-09;2014;January;REPORT;Neutral;0.9742907285690308;incoming information and analysis have continued to confirm our previous assessment
2014-01-09;2014;January;REPORT;Negative;0.9926618337631226;underlying price pressures in the euro area are expected to remain subdued over the medium term
2014-01-09;2014;January;REPORT;Negative;0.9952269792556763;in keeping with this picture monetary and credit dynamics remain subdued
2014-01-09;2014;January;REPORT;Neutral;0.985798716545105;at the same time inflation expectations for the euro area over the medium to long term are firmly anchored in line with our aim of maintaining inflation rates below but close to 2
2014-01-09;2014;January;REPORT;Neutral;0.9900938868522644;such a constellation continues to suggest that we may experience a prolonged period of low inflation to be followed by a gradual upward movement towards inflation rates below but close to 2 later on
2014-01-09;2014;January;REPORT;Positive;0.7355915904045105;against this background the governing council strongly emphasises that it will maintain an accommodative stance of monetary policy for as long as necessary which will assist the gradual economic recovery in the euro area
2014-01-09;2014;January;REPORT;Neutral;0.8779151439666748;accordingly we firmly reiterate our forward guidance that we continue to expect the key ecb interest rates to remain at present or lower levels for an extended period of time
2014-01-09;2014;January;REPORT;Negative;0.9938661456108093;as previously stated this expectation is based on an overall subdued outlook for inflation extending into the medium term given the broadbased weakness of the economy and subdued monetary dynamics
2014-01-09;2014;January;REPORT;Neutral;0.9898082613945007;with regard to money market conditions and their potential impact on our monetary policy stance we are monitoring developments closely and are ready to consider all available instruments
2014-01-09;2014;January;REPORT;Neutral;0.9753406047821045;overall we remain determined to maintain the high degree of monetary accommodation and to take further decisive action if required
2014-01-09;2014;January;REPORT;Neutral;0.935492992401123;let me now explain our assessment in greater detail starting with the economic analysis
2014-01-09;2014;January;REPORT;Neutral;0.7504485845565796;real gdp in the euro area rose by 01 quarter on quarter in the third quarter of 2013 following an increase of 03 in the second quarter
2014-01-09;2014;January;REPORT;Positive;0.9920775294303894;while developments in industrial production data for october point to a weak start to the fourth quarter surveybased confidence indicators up to december have improved further from low levels overall indicating a continuation of the gradual recovery in economic activity
2014-01-09;2014;January;REPORT;Positive;0.9846358299255371;looking at 2014 and 2015 output is expected to recover at a slow pace in particular owing to some improvement in domestic demand supported by the accommodative monetary policy stance
2014-01-09;2014;January;REPORT;Positive;0.9924296736717224;euro area economic activity should in addition benefit from a gradual strengthening of demand for exports
2014-01-09;2014;January;REPORT;Positive;0.9877689480781555;furthermore the overall improvements in financial markets seen since the summer of 2012 appear to be working their way through to the real economy as should the progress made in fiscal consolidation
2014-01-09;2014;January;REPORT;Positive;0.9875191450119019;in addition real incomes have benefited recently from lower energy price inflation
2014-01-09;2014;January;REPORT;Negative;0.9933642148971558;at the same time unemployment in the euro area remains high and the necessary balance sheet adjustments in the public and the private sector will continue to weigh on economic activity
2014-01-09;2014;January;REPORT;Negative;0.9912898540496826;the risks surrounding the economic outlook for the euro area continue to be on the downside
2014-01-09;2014;January;REPORT;Negative;0.9812739491462708;developments in global money and financial market conditions and related uncertainties may have the potential to negatively affect economic conditions
2014-01-09;2014;January;REPORT;Negative;0.988477349281311;other downside risks include higher commodity prices weaker than expected domestic demand and export growth and slow or insufficient implementation of structural reforms in euro area countries
2014-01-09;2014;January;REPORT;Neutral;0.9903596639633179;according to eurostats flash estimate euro area annual hicp inflation was 08 in december 2013 compared with 09 in november
2014-01-09;2014;January;REPORT;Negative;0.9047901630401611;this outcome was broadly as expected and reflected lower services price inflation
2014-01-09;2014;January;REPORT;Neutral;0.9902008175849915;on the basis of prevailing futures prices for energy annual inflation rates are expected to remain at around current levels in the coming months
2014-01-09;2014;January;REPORT;Negative;0.9924853444099426;over the medium term underlying price pressures in the euro area are expected to remain subdued
2014-01-09;2014;January;REPORT;Neutral;0.9818130731582642;at the same time inflation expectations for the euro area over the medium to long term continue to be firmly anchored in line with our aim of maintaining inflation rates below but close to 2
2014-01-09;2014;January;REPORT;Negative;0.9606930017471313;the risks to the outlook for price developments continue to be seen as broadly balanced over the medium term with upside risks relating to higher commodity prices and stronger than expected increases in administered prices and indirect taxes and downside risks stemming from weaker than expected economic activity
2014-01-09;2014;January;REPORT;Negative;0.9833530187606812;turning to the monetary analysis data for november support the assessment of continued subdued underlying growth in broad money m3 and credit
2014-01-09;2014;January;REPORT;Neutral;0.9760724902153015;annual growth in m3 was broadly unchanged at 15 in november after 14 in october following two consecutive declines in september and august
