Date;Year;Month;Type;sentiment;sentiment_score;sentence
2000-01-05;2000;January;REPORT;Neutral;0.9448031783103943;ecb press conference introductory statement willem f duisenberg president of the european central bank christian noyer vicepresident of the european central bank frankfurt am main wednesday 5 january 2000 with the transcript of the questions and answers ladies and gentlemen the vicepresident and i are here today to report on the outcome of todays meeting of the governing council of the ecb
2000-01-05;2000;January;REPORT;Positive;0.5008241534233093;let me first say that as expected the transition of the euro area financial markets to the year 2000 went smoothly
2000-01-05;2000;January;REPORT;Positive;0.985666811466217;this positive outcome reflects the careful preparation of the banking and financial community as well as the comprehensive and flexible operational framework of the eurosystem
2000-01-05;2000;January;REPORT;Neutral;0.6830831170082092;as you will be aware the ecb took some precautionary measures to ensure against any problem in the transition to the year 2000 including the provision of sufficient liquidity in the money market during the period around the century date change
2000-01-05;2000;January;REPORT;Negative;0.5895015597343445;after the successful transition to the year 2000 there is no longer any need to extend the current situation of abundant liquidity
2000-01-05;2000;January;REPORT;Neutral;0.9594619274139404;therefore the eurosystem this morning conducted a liquidityabsorbing operation amounting to eur 144 billion
2000-01-05;2000;January;REPORT;Positive;0.9139338731765747;the operation contributed to restoring more normal liquidity conditions
2000-01-05;2000;January;REPORT;Neutral;0.983479380607605;the governing council today conducted its regular examination of the current outlook for price developments and the risks to price stability in the euro area
2000-01-05;2000;January;REPORT;Neutral;0.984686553478241;the interest rate on the main refinancing operations of the eurosystem was left at 30 and the interest rates on the marginal lending facility and the deposit facility were maintained at 40 and 20 respectively
2000-01-05;2000;January;REPORT;Neutral;0.9340673685073853;allow me to give you an overview of the main elements of our assessment of the latest information on monetary financial market and other economic developments
2000-01-05;2000;January;REPORT;Neutral;0.9519367218017578;let me start with the latest monetary developments in the euro area
2000-01-05;2000;January;REPORT;Neutral;0.9817860722541809;the threemonth average of the annual growth rates of m3 covering the period from september to november 1999 was 60 that is to say slightly higher than the figure of 59 recorded for the threemonth period from august to october 1999 accordingly it remained around 1½ percentage points above the reference value of 4½
2000-01-05;2000;January;REPORT;Positive;0.8951983451843262;overall current liquidity conditions in the euro area continue to be generous
2000-01-05;2000;January;REPORT;Positive;0.9884013533592224;this is also confirmed by the continued strong growth of loans to the private sector 101 in november compared with 99 in october 1999
2000-01-05;2000;January;REPORT;Neutral;0.9521804451942444;moving to the euro area financial markets as we have already noted it is clear that they were able to weather the century date change without encountering any major problems
2000-01-05;2000;January;REPORT;Positive;0.9834739565849304;the associated risk premium in shortterm interest rates had already declined in the last week of december 1999 and had completely disappeared by the time the markets opened on 3 january 2000 longterm government bond yields have climbed by around 30 basis points since endnovember partly in tandem with bond yields in the united states but also in response to a more optimistic outlook for the euro area economy
2000-01-05;2000;January;REPORT;Neutral;0.9658330678939819;at todays meeting the governing council also focused on the economic outlook
2000-01-05;2000;January;REPORT;Neutral;0.5354166030883789;in particular note was taken of the fact that activity in the world economy is continuing to gain momentum as projections for world output growth have been revised upwards recently
2000-01-05;2000;January;REPORT;Positive;0.9918742775917053;this mainly reflects the sustained and high level of growth of the us economy but also the broad upturn in growth in other industrialised countries and the strong recovery in asian emerging market economies
2000-01-05;2000;January;REPORT;Positive;0.9892534613609314;the latest developments relating to economic activity in the euro area have contributed to the improved outlook for the global economy and are consistent with the expectation that growth differentials between the main economic regions will narrow
2000-01-05;2000;January;REPORT;Positive;0.986584484577179;a recent estimate for euro area real gdp growth in the third quarter of 1999 clearly confirmed the widely expected upturn in growth
2000-01-05;2000;January;REPORT;Positive;0.9921373724937439;survey data for the industrial sector point to continued solid output growth in the final quarter of last year
2000-01-05;2000;January;REPORT;Positive;0.9926519989967346;in addition private consumption growth should benefit further from continued employment growth and a high level of consumer confidence
2000-01-05;2000;January;REPORT;Neutral;0.8741794228553772;as regards consumer price developments the harmonised index of consumer prices hicp increased further in november 1999 to a large extent the upward movement in november reflects higher price increases for energy and unprocessed food which is similar to the situation observed in previous months
2000-01-05;2000;January;REPORT;Neutral;0.985956072807312;the annual rate of change in the overall hicp was 16 following an increase of 14 in october
2000-01-05;2000;January;REPORT;Negative;0.9825320243835449;when discussing the risks to price stability the governing council recognised that in the short term consumer price developments are expected to remain subject to further upward pressure
2000-01-05;2000;January;REPORT;Neutral;0.9342399835586548;this is mainly due to higher oil prices but also to developments in the effective exchange rate of the euro and to a gradual unwinding of the earlier downward movements in food prices
2000-01-05;2000;January;REPORT;Neutral;0.8470662236213684;the combined effect of these factors is expected to lead to a peak in the overall hicp increase in early 2000 and to lessen thereafter
2000-01-05;2000;January;REPORT;Negative;0.8397018313407898;therefore taken by itself the upward movement in the rate of increase in the hicp expected for early 2000 should not give undue cause for concern
2000-01-05;2000;January;REPORT;Neutral;0.8779553771018982;however in terms of the outlook for price stability in the medium term it is essential that the immediate upward movement does not translate into general inflationary pressures and in particular that it does not trigger second round effects such as excessive wage claims
2000-01-05;2000;January;REPORT;Negative;0.6192649006843567;indeed stabilityoriented behaviour is urgently required
2000-01-05;2000;January;REPORT;Neutral;0.9696622490882874;in conclusion the available indicators confirm our previous analysis and assessment on the overall situation as regards the risks to price stability
2000-01-05;2000;January;REPORT;Positive;0.9220614433288574;against this background we remain both confident and vigilant
2000-01-05;2000;January;REPORT;Neutral;0.940178394317627;let me now give the floor to the vicepresident to introduce some of the additional topics
2000-01-05;2000;January;REPORT;Neutral;0.9780303239822388;i should like to draw your attention to two items not directly linked to todays meeting of the governing council
2000-01-05;2000;January;REPORT;Neutral;0.9882572293281555;the first one deals with one aspect of the ecbs monetary policy competence
2000-01-05;2000;January;REPORT;Neutral;0.9885496497154236;pursuant to the treaty article 106 2 the ecb has the exclusive right to approve the volume of coins issued by the euro area member states
2000-01-05;2000;January;REPORT;Neutral;0.9845213294029236;to this end the governing council adopted in late december a decision on the volume of coin issuance in 2000 this decision will be published in the official journal of the european communities shortly
2000-01-05;2000;January;REPORT;Neutral;0.9751908183097839;the second item relates to the executive boards decision to adjust the ecbs organisational structure according to the needs of a still growing institution on the one hand and to better accommodate the challenges ahead on the other
2000-01-05;2000;January;REPORT;Neutral;0.9656380414962769;among the changes you will find an upgrading of the directorate statistics to a directorate general in order to enhance its role as provider of monetary and financial statistics to the general public as well as a restructuring of the directorate general economics
2000-01-05;2000;January;REPORT;Neutral;0.9574323892593384;an updated organisational chart is available in the room this afternoon
2000-01-05;2000;January;REPORT;Neutral;0.9318070411682129;we are now at your disposal should you have any questions
2000-01-05;2000;January;REPORT;Negative;0.7370362877845764;transcript of the questions asked and the answers given by dr willem f duisenberg president of the ecb and christian noyer vicepresident of the ecb question financial markets all over the world have been very volatile recently shooting up in december and correcting now
2000-01-05;2000;January;REPORT;Neutral;0.6333544254302979;do you think that might have anything to do with the extra liquidity that all the major central banks have been pumping into the market and with the withdrawal that is happening now
2000-01-05;2000;January;REPORT;Neutral;0.9349308609962463;duisenberg i do not think that it has anything to do with liquidity operations both before and after the century date change
2000-01-05;2000;January;REPORT;Negative;0.9343928694725037;the phenomenon we are seeing  as you correctly phrase it a strong boom in a short period and a quick correction some time later  is by itself not at all abnormal
2000-01-05;2000;January;REPORT;Neutral;0.9119641184806824;question your report seems to suggest that everything in your garden is rosy with the exception  perhaps  of the fact that the euro continues to slide along the floor round about parity with the dollar
2000-01-05;2000;January;REPORT;Positive;0.4638783037662506;throughout last year you were telling us that things were going to get better and that the potential of the euro would soon become manifest in a high exchange rate
2000-01-05;2000;January;REPORT;Neutral;0.7582796812057495;do you expect that that will happen that this confidence will become manifest during this year
2000-01-05;2000;January;REPORT;Neutral;0.968923807144165;duisenbergi did not mention a high exchange rate but  for the rest  i expect it to happen
2000-01-05;2000;January;REPORT;Negative;0.5986624360084534;yes and well so far so good i would like to say it has happened
