Date;Year;Month;Type;sentiment;sentiment_score;sentence
2000-06-28;2000;June;Minute;Positive;0.874034583568573;however the deficit was up appreciably from its average for the first quarter with the value of imports increasing substantially more than the value of exports
2000-06-28;2000;June;Minute;Negative;0.6456835865974426;the members noted that the relatively forceful move was necessary given the persisting growth of aggregate demand in excess of the expansion of potential supply which was creating rising pressures in already tight markets for labor and other resources
2000-06-28;2000;June;Minute;Positive;0.9894961714744568;the available information indicated robust economic growth in all major regions of the world thus far this year
2000-06-28;2000;June;Minute;Positive;0.991349458694458;economic activity in the foreign industrial countries expanded vigorously in the first quarter and growth generally appeared to be continuing at a strong pace in the second quarter
2000-06-28;2000;June;Minute;Positive;0.9303103089332581;in addition the available information suggested that a number of emergingmarket economies had registered very rapid expansion thus far this year
2000-06-28;2000;June;Minute;Positive;0.9833154678344727;consumer prices edged up in may after having been unchanged in april excluding the price and energy components consumer prices rose moderately further in may
2000-06-28;2000;June;Minute;Negative;0.8464397192001343;for the twelve months ended in may both total and core consumer prices increased somewhat more than in the previous twelvemonth period
2000-06-28;2000;June;Minute;Neutral;0.9298567771911621;at the producer level prices of finished goods other than food and energy edged higher in april and may and rose during the twelve months ended in may by the same moderate amount recorded for the previous twelvemonth period
2000-06-28;2000;June;Minute;Neutral;0.8064573407173157;with regard to labor costs average hourly earnings of production or nonsupervisory workers registered only a slight increase in may after a somewhat larger rise in april
2000-06-28;2000;June;Minute;Neutral;0.9914010167121887;the advance for the twelve months ended in april was about the same as that for the previous twelvemonth period
2000-06-28;2000;June;Minute;Neutral;0.7977292537689209;at its meeting on may 16 2000 the committee adopted a directive that called for a tightening of conditions in reserve markets sufficient to raise the federal funds rate 12 percentage point to a level of 612 percent
2000-06-28;2000;June;Minute;Neutral;0.9911971092224121;recent information continued to indicate that consumer price inflation had picked up while producer price inflation was essentially unchanged
2000-06-28;2000;June;Minute;Negative;0.9742283821105957;subsequently debt and equity markets rebounded in response to a series of us economic data releases that were viewed as signaling a moderation in aggregate demand and a continuation of limited cost and price pressures and thus a reduced probability of additional monetary tightening
2000-06-28;2000;June;Minute;Negative;0.6888030767440796;they also noted that even with this additional firming the risks were still weighted mainly in the direction of rising inflationary pressures
2000-06-28;2000;June;Minute;Neutral;0.9533544778823853;open market operations during the intermeeting period were directed toward implementing the desired increased pressure on reserve positions and the federal funds rate averaged very close to the committees 612 percent target
2000-06-28;2000;June;Minute;Negative;0.989602267742157;the committees action and its announcement surprised markets only a little and bond and stock prices edged a bit lower
2000-06-28;2000;June;Minute;Negative;0.9840704202651978;markets grew increasingly uneasy over the next few weeks as incoming data suggested the possible need for further substantial policy tightening which could have adverse effects on corporate earnings
2000-06-28;2000;June;Minute;Negative;0.9931252002716064;these concerns apparently contributed to sharp further declines in equity prices and to widening risk spreads on corporate bonds
2000-06-28;2000;June;Minute;Negative;0.9184434413909912;on balance over the intermeeting interval yields on longerterm treasury securities and investmentgrade corporate bonds declined appreciably and most broad stock price indexes ended the period little changed
2000-06-28;2000;June;Minute;Neutral;0.9886000752449036;in foreign exchange markets the tradeweighted value of the dollar depreciated somewhat over the intermeeting period against an index of major currencies
2000-06-28;2000;June;Minute;Negative;0.9715136885643005;decreases in longerterm us interest rates weighed on the dollar and the dollars decline against the euro also occurred against the background of indicators of accelerating activity in the euro area and possible further monetary tightening
2000-06-28;2000;June;Minute;Negative;0.9940677881240845;frequent hints that the bank of japan might abandon its zero policy rate might have contributed to the dollars weakness against the yen
2000-06-28;2000;June;Minute;Neutral;0.8847379088401794;by contrast the dollar strengthened a little against the currencies of a group of other important trading partners notably the currencies of mexico indonesia and the philippines
2000-06-28;2000;June;Minute;Negative;0.9933695197105408;m2 and m3 appeared to have rebounded in june following the clearing in may of unusually large final personal tax payments for 1999 the expansion of these aggregates likely had been held down somewhat this year by sluggish currency growth in the aftermath of the century date change and by the increase in the opportunity cost of their liquid components associated with rising market interest rates
2000-06-28;2000;June;Minute;Positive;0.9778622388839722;nevertheless supported by rapid growth in nominal spending and income m2 evidently had expanded over the first half of the year at a rate close to that in 1999 and m3 had expanded at a faster rate than last year
2000-06-28;2000;June;Minute;Neutral;0.9406615495681763;the us trade deficit in goods and services for april was very close to its march level
2000-06-28;2000;June;Minute;Positive;0.8201410174369812;in their view this action would help bring aggregate demand into better alignment over time with potential supply and thereby work to forestall the emergence of inflationary expectations and the buildup of inflationary pressures
2000-06-28;2000;June;Minute;Neutral;0.6940168142318726;there were few indications across industries of significant inventory imbalances
2000-06-28;2000;June;Minute;Neutral;0.8680953979492188;the civilian unemployment rate averaged 40 percent over april and may
2000-06-28;2000;June;Minute;Neutral;0.9824655055999756;the book value of manufacturing and trade inventories increased in april at about the firstquarter pace
2000-06-28;2000;June;Minute;Positive;0.972618818283081;strong demands for bank credit funded by the issuance of large time deposits and other liabilities not included in m2 underlaid the acceleration in m3
2000-06-28;2000;June;Minute;Neutral;0.9730648398399353;meeting of the federal open market committee held on may 16 2000 were approved
