Date;Year;Month;Type;sentiment;sentiment_score;sentence
2005-03-03;2005;March;REPORT;Neutral;0.8974476456642151;introductory statement with qa jeanclaude trichet president of the ecblucas papademos vice president of the ecbfrankfurt am main 3 march 2005 jump to the transcript of the questions and answers ladies and gentlemen it is our pleasure to welcome you to this press conference
2005-03-03;2005;March;REPORT;Neutral;0.9509941339492798;the vicepresident and i will now report on the outcome of todays meeting of the governing council of the ecb which was also attended by prime minister juncker and commissioner almunia
2005-03-03;2005;March;REPORT;Negative;0.9701924324035645;on the whole we continue to see no significant evidence of underlying domestic inflationary pressures building up in the euro area
2005-03-03;2005;March;REPORT;Neutral;0.9881485104560852;accordingly we have left the key ecb interest rates unchanged
2005-03-03;2005;March;REPORT;Positive;0.9826751947402954;these interest rates are at historically low levels and are making an important contribution to the economic recovery
2005-03-03;2005;March;REPORT;Negative;0.892137348651886;at the same time upside risks to price stability over the medium term exist
2005-03-03;2005;March;REPORT;Neutral;0.8745336532592773;these require continued vigilance on the part of the governing council
2005-03-03;2005;March;REPORT;Neutral;0.9345163106918335;i shall now explain our assessment in more detail turning first to the economic analysis
2005-03-03;2005;March;REPORT;Neutral;0.8150371313095093;according to eurostats flash estimate real gdp in the euro area grew at a quarteronquarter rate of 02 in the fourth quarter of 2004 in addition thirdquarter real gdp growth was revised down to 02
2005-03-03;2005;March;REPORT;Negative;0.9922389984130859;this overall outcome for the second half of last year was disappointing
2005-03-03;2005;March;REPORT;Positive;0.9919792413711548;however the composition of demand growth in the fourth quarter also offered some positive signs with regard to the underlying trend
2005-03-03;2005;March;REPORT;Positive;0.9815281629562378;the strengthening of domestic demand and in particular consumption may point to the recovery in economic activity in the euro area regaining some momentum
2005-03-03;2005;March;REPORT;Negative;0.9940081834793091;there are a number of reasons why the weaker real gdp growth in the second half of 2004 could be a transitory phenomenon
2005-03-03;2005;March;REPORT;Positive;0.9922532439231873;on the external side growth in the world economy remains strong supporting euro area exports
2005-03-03;2005;March;REPORT;Positive;0.9922838807106018;on the domestic side investment is expected to continue to benefit from very favourable financing conditions robust earnings and greater business efficiency
2005-03-03;2005;March;REPORT;Positive;0.9914608001708984;consumption growth should benefit from anticipated developments in real disposable income
2005-03-03;2005;March;REPORT;Neutral;0.9811644554138184;accordingly we expect continued economic growth in 2005 and 2006 this assessment is also reflected in the new ecb staff projections which will be published today
2005-03-03;2005;March;REPORT;Negative;0.9844236969947815;euro area real gdp growth is projected by the ecbs staff to be on average between 12 and 20 in 2005 and between 16 and 26 in 2006 these projections are lower than those published in december 2004 reflecting the weaker economic developments in late 2004 available forecasts from international and private sector organisations convey a broadly similar outlook
2005-03-03;2005;March;REPORT;Negative;0.7283541560173035;the picture emerging from the projections contains a number of risks
2005-03-03;2005;March;REPORT;Negative;0.9852777123451233;on the external side high and volatile oil prices and persistent global imbalances pose downside risks to growth
2005-03-03;2005;March;REPORT;Neutral;0.9789673686027527;as regards exchange rates we confirm our position  expressed when the euro rose sharply  that such moves are unwelcome and undesirable for economic growth
2005-03-03;2005;March;REPORT;Negative;0.9853876233100891;on the domestic side there are uncertainties surrounding the evolution of consumption while the very favourable financing conditions and the recovery in corporate earnings could lead to higher investment growth than currently projected
2005-03-03;2005;March;REPORT;Neutral;0.970146119594574;turning to consumer prices annual hicp inflation declined quite substantially in january 2005 falling to 19 from 24 in december 2004 this was largely a result of base effects from developments in indirect taxes and administered prices in some countries
2005-03-03;2005;March;REPORT;Neutral;0.984122633934021;in february according to eurostats flash estimate annual hicp inflation was 20
2005-03-03;2005;March;REPORT;Neutral;0.9831982254981995;in the coming months annual inflation rates are likely to fluctuate around 2
2005-03-03;2005;March;REPORT;Positive;0.7296997308731079;looking further ahead there is no evidence that stronger underlying domestic inflationary pressures are building up in the euro area
2005-03-03;2005;March;REPORT;Negative;0.9768950939178467;over recent quarters wage increases have remained moderate
2005-03-03;2005;March;REPORT;Positive;0.9139151573181152;in the context of moderate economic growth this trend should continue
2005-03-03;2005;March;REPORT;Neutral;0.9843007922172546;these views are also embodied in the ecb staff projections
